data_size, chunk_size, N, K, chosen_nodes
73.800003, 18.450001, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
149.300003, 37.325001, 6, 4, 7 9 6 8 2 0 
154.199997, 38.549999, 6, 4, 7 9 6 8 2 0 
184.000000, 46.000000, 6, 4, 7 9 6 8 2 0 
134.600006, 33.650002, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
139.399994, 34.849998, 6, 4, 7 9 6 8 2 0 
140.699997, 35.174999, 6, 4, 7 9 6 8 2 0 
116.099998, 29.025000, 6, 4, 7 9 6 8 2 0 
213.199997, 53.299999, 6, 4, 7 9 6 8 2 0 
132.199997, 33.049999, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
185.600006, 46.400002, 6, 4, 7 9 6 8 2 0 
185.800003, 46.450001, 6, 4, 7 9 6 8 2 0 
236.699997, 59.174999, 6, 4, 7 9 6 8 2 0 
73.599998, 18.400000, 6, 4, 7 9 6 8 2 0 
58.299999, 14.575000, 6, 4, 7 9 6 8 2 0 
78.099998, 19.525000, 6, 4, 7 9 6 8 2 0 
149.600006, 37.400002, 6, 4, 7 9 6 8 2 0 
128.800003, 32.200001, 6, 4, 7 9 6 8 2 0 
86.599998, 21.650000, 6, 4, 7 9 6 8 2 0 
50.200001, 12.550000, 6, 4, 7 9 6 8 2 0 
144.699997, 36.174999, 6, 4, 7 9 6 8 2 0 
70.000000, 17.500000, 6, 4, 7 9 6 8 2 0 
159.699997, 39.924999, 6, 4, 7 9 6 8 2 0 
189.800003, 47.450001, 6, 4, 7 9 6 8 2 0 
132.399994, 33.099998, 6, 4, 7 9 6 8 2 0 
2.100000, 0.525000, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
246.100006, 61.525002, 6, 4, 7 9 6 8 2 0 
123.300003, 30.825001, 6, 4, 7 9 6 8 2 0 
139.100006, 34.775002, 6, 4, 7 9 6 8 2 0 
190.699997, 47.674999, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
138.000000, 34.500000, 6, 4, 7 9 6 8 2 0 
2.200000, 0.550000, 6, 4, 7 9 6 8 2 0 
116.300003, 29.075001, 6, 4, 7 9 6 8 2 0 
214.300003, 53.575001, 6, 4, 7 9 6 8 2 0 
183.899994, 45.974998, 6, 4, 7 9 6 8 2 0 
56.299999, 14.075000, 6, 4, 7 9 6 8 2 0 
161.500000, 40.375000, 6, 4, 7 9 6 8 2 0 
73.699997, 18.424999, 6, 4, 7 9 6 8 2 0 
49.500000, 12.375000, 6, 4, 7 9 6 8 2 0 
133.800003, 33.450001, 6, 4, 7 9 6 8 2 0 
86.800003, 21.700001, 6, 4, 7 9 6 8 2 0 
146.000000, 36.500000, 6, 4, 7 9 6 8 2 0 
133.500000, 33.375000, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
143.899994, 35.974998, 6, 4, 7 9 6 8 2 0 
69.000000, 17.250000, 6, 4, 7 9 6 8 2 0 
153.100006, 38.275002, 6, 4, 7 9 6 8 2 0 
181.300003, 45.325001, 6, 4, 7 9 6 8 2 0 
178.000000, 44.500000, 6, 4, 7 9 6 8 2 0 
2.200000, 0.550000, 6, 4, 7 9 6 8 2 0 
133.899994, 33.474998, 6, 4, 7 9 6 8 2 0 
250.000000, 62.500000, 6, 4, 7 9 6 8 2 0 
146.100006, 36.525002, 6, 4, 7 9 6 8 2 0 
212.600006, 53.150002, 6, 4, 7 9 6 8 2 0 
118.300003, 29.575001, 6, 4, 7 9 6 8 2 0 
183.300003, 45.825001, 6, 4, 7 9 6 8 2 0 
140.699997, 35.174999, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
163.199997, 40.799999, 6, 4, 7 9 6 8 2 0 
73.099998, 18.275000, 6, 4, 7 9 6 8 2 0 
65.099998, 16.275000, 6, 4, 7 9 6 8 2 0 
149.399994, 37.349998, 6, 4, 7 9 6 8 2 0 
127.099998, 31.775000, 6, 4, 7 9 6 8 2 0 
87.800003, 21.950001, 6, 4, 7 9 6 8 2 0 
50.299999, 12.575000, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
159.600006, 39.900002, 6, 4, 7 9 6 8 2 0 
164.399994, 41.099998, 6, 4, 7 9 6 8 2 0 
182.600006, 45.650002, 6, 4, 7 9 6 8 2 0 
191.800003, 47.950001, 6, 4, 7 9 6 8 2 0 
135.100006, 33.775002, 6, 4, 7 9 6 8 2 0 
2.200000, 0.550000, 6, 4, 7 9 6 8 2 0 
66.099998, 16.525000, 6, 4, 7 9 6 8 2 0 
134.699997, 33.674999, 6, 4, 7 9 6 8 2 0 
128.600006, 32.150002, 6, 4, 7 9 6 8 2 0 
212.800003, 53.200001, 6, 4, 7 9 6 8 2 0 
130.100006, 32.525002, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
183.699997, 45.924999, 6, 4, 7 9 6 8 2 0 
138.399994, 34.599998, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
245.800003, 61.450001, 6, 4, 7 9 6 8 2 0 
74.500000, 18.625000, 6, 4, 7 9 6 8 2 0 
63.200001, 15.800000, 6, 4, 7 9 6 8 2 0 
178.199997, 44.549999, 6, 4, 7 9 6 8 2 0 
147.899994, 36.974998, 6, 4, 7 9 6 8 2 0 
134.000000, 33.500000, 6, 4, 7 9 6 8 2 0 
87.599998, 21.900000, 6, 4, 7 9 6 8 2 0 
49.299999, 12.325000, 6, 4, 7 9 6 8 2 0 
131.399994, 32.849998, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
135.800003, 33.950001, 6, 4, 7 9 6 8 2 0 
65.400002, 16.350000, 6, 4, 7 9 6 8 2 0 
161.300003, 40.325001, 6, 4, 7 9 6 8 2 0 
179.899994, 44.974998, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
188.899994, 47.224998, 6, 4, 7 9 6 8 2 0 
253.399994, 63.349998, 6, 4, 7 9 6 8 2 0 
149.199997, 37.299999, 6, 4, 7 9 6 8 2 0 
135.399994, 33.849998, 6, 4, 7 9 6 8 2 0 
136.000000, 34.000000, 6, 4, 7 9 6 8 2 0 
206.500000, 51.625000, 6, 4, 7 9 6 8 2 0 
119.000000, 29.750000, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
183.600006, 45.900002, 6, 4, 7 9 6 8 2 0 
2.700000, 0.675000, 6, 4, 7 9 6 8 2 0 
73.900002, 18.475000, 6, 4, 7 9 6 8 2 0 
65.400002, 16.350000, 6, 4, 7 9 6 8 2 0 
182.600006, 45.650002, 6, 4, 7 9 6 8 2 0 
50.700001, 12.675000, 6, 4, 7 9 6 8 2 0 
135.300003, 33.825001, 6, 4, 7 9 6 8 2 0 
89.300003, 22.325001, 6, 4, 7 9 6 8 2 0 
152.899994, 38.224998, 6, 4, 7 9 6 8 2 0 
153.899994, 38.474998, 6, 4, 7 9 6 8 2 0 
125.000000, 31.250000, 6, 4, 7 9 6 8 2 0 
136.100006, 34.025002, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
148.100006, 37.025002, 6, 4, 7 9 6 8 2 0 
69.400002, 17.350000, 6, 4, 7 9 6 8 2 0 
158.800003, 39.700001, 6, 4, 7 9 6 8 2 0 
183.399994, 45.849998, 6, 4, 7 9 6 8 2 0 
199.699997, 49.924999, 6, 4, 7 9 6 8 2 0 
191.399994, 47.849998, 6, 4, 7 9 6 8 2 0 
2.100000, 0.525000, 6, 4, 7 9 6 8 2 0 
2.400000, 0.600000, 6, 4, 7 9 6 8 2 0 
245.600006, 61.400002, 6, 4, 7 9 6 8 2 0 
137.899994, 34.474998, 6, 4, 7 9 6 8 2 0 
127.500000, 31.875000, 6, 4, 7 9 6 8 2 0 
124.900002, 31.225000, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
184.899994, 46.224998, 6, 4, 7 9 6 8 2 0 
132.500000, 33.125000, 6, 4, 7 9 6 8 2 0 
73.400002, 18.350000, 6, 4, 7 9 6 8 2 0 
64.300003, 16.075001, 6, 4, 7 9 6 8 2 0 
168.800003, 42.200001, 6, 4, 7 9 6 8 2 0 
154.800003, 38.700001, 6, 4, 7 9 6 8 2 0 
85.599998, 21.400000, 6, 4, 7 9 6 8 2 0 
127.800003, 31.950001, 6, 4, 7 9 6 8 2 0 
50.200001, 12.550000, 6, 4, 7 9 6 8 2 0 
150.300003, 37.575001, 6, 4, 7 9 6 8 2 0 
80.599998, 20.150000, 6, 4, 7 9 6 8 2 0 
169.100006, 42.275002, 6, 4, 7 9 6 8 2 0 
190.199997, 47.549999, 6, 4, 7 9 6 8 2 0 
149.899994, 37.474998, 6, 4, 7 9 6 8 2 0 
188.500000, 47.125000, 6, 4, 7 9 6 8 2 0 
2.600000, 0.650000, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
2.800000, 0.700000, 6, 4, 7 9 6 8 2 0 
256.600006, 64.150002, 6, 4, 7 9 6 8 2 0 
147.199997, 36.799999, 6, 4, 7 9 6 8 2 0 
134.500000, 33.625000, 6, 4, 7 9 6 8 2 0 
214.500000, 53.625000, 6, 4, 7 9 6 8 2 0 
189.600006, 47.400002, 6, 4, 7 9 6 8 2 0 
2.800000, 0.700000, 6, 4, 7 9 6 8 2 0 
122.599998, 30.650000, 6, 4, 7 9 6 8 2 0 
138.199997, 34.549999, 6, 4, 7 9 6 8 2 0 
74.300003, 18.575001, 6, 4, 7 9 6 8 2 0 
66.099998, 16.525000, 6, 4, 7 9 6 8 2 0 
164.000000, 41.000000, 6, 4, 7 9 6 8 2 0 
50.799999, 12.700000, 6, 4, 7 9 6 8 2 0 
133.000000, 33.250000, 6, 4, 7 9 6 8 2 0 
89.000000, 22.250000, 6, 4, 7 9 6 8 2 0 
172.300003, 43.075001, 6, 4, 7 9 6 8 2 0 
151.300003, 37.825001, 6, 4, 7 9 6 8 2 0 
2.800000, 0.700000, 6, 4, 7 9 6 8 2 0 
156.699997, 39.174999, 6, 4, 7 9 6 8 2 0 
83.900002, 20.975000, 6, 4, 7 9 6 8 2 0 
174.000000, 43.500000, 6, 4, 7 9 6 8 2 0 
185.199997, 46.299999, 6, 4, 7 9 6 8 2 0 
195.000000, 48.750000, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
139.899994, 34.974998, 6, 4, 7 9 6 8 2 0 
3.100000, 0.775000, 6, 4, 7 9 6 8 2 0 
258.500000, 64.625000, 6, 4, 7 9 6 8 2 0 
153.100006, 38.275002, 6, 4, 7 9 6 8 2 0 
135.800003, 33.950001, 6, 4, 7 9 6 8 2 0 
215.699997, 53.924999, 6, 4, 7 9 6 8 2 0 
189.800003, 47.450001, 6, 4, 7 9 6 8 2 0 
2.900000, 0.725000, 6, 4, 7 9 6 8 2 0 
117.199997, 29.299999, 6, 4, 7 9 6 8 2 0 
74.800003, 18.700001, 6, 4, 7 9 6 8 2 0 
63.700001, 15.925000, 6, 4, 7 9 6 8 2 0 
170.800003, 42.700001, 6, 4, 7 9 6 8 2 0 
50.200001, 12.550000, 6, 4, 7 9 6 8 2 0 
133.100006, 33.275002, 6, 4, 7 9 6 8 2 0 
89.599998, 22.400000, 6, 4, 7 9 6 8 2 0 
164.100006, 41.025002, 6, 4, 7 9 6 8 2 0 
145.000000, 36.250000, 6, 4, 7 9 6 8 2 0 
2.600000, 0.650000, 6, 4, 7 9 6 8 2 0 
155.100006, 38.775002, 6, 4, 7 9 6 8 2 0 
75.900002, 18.975000, 6, 4, 7 9 6 8 2 0 
167.100006, 41.775002, 6, 4, 7 9 6 8 2 0 
193.000000, 48.250000, 6, 4, 7 9 6 8 2 0 
183.199997, 45.799999, 6, 4, 7 9 6 8 2 0 
144.100006, 36.025002, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
3.200000, 0.800000, 6, 4, 7 9 6 8 2 0 
252.699997, 63.174999, 6, 4, 7 9 6 8 2 0 
160.000000, 40.000000, 6, 4, 7 9 6 8 2 0 
113.500000, 28.375000, 6, 4, 7 9 6 8 2 0 
181.800003, 45.450001, 6, 4, 7 9 6 8 2 0 
217.600006, 54.400002, 6, 4, 7 9 6 8 2 0 
2.800000, 0.700000, 6, 4, 7 9 6 8 2 0 
133.500000, 33.375000, 6, 4, 7 9 6 8 2 0 
74.800003, 18.700001, 6, 4, 7 9 6 8 2 0 
146.199997, 36.549999, 6, 4, 7 9 6 8 2 0 
50.400002, 12.600000, 6, 4, 7 9 6 8 2 0 
155.600006, 38.900002, 6, 4, 7 9 6 8 2 0 
93.199997, 23.299999, 6, 4, 7 9 6 8 2 0 
114.199997, 28.549999, 6, 4, 7 9 6 8 2 0 
60.799999, 15.200000, 6, 4, 7 9 6 8 2 0 
213.000000, 53.250000, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
147.199997, 36.799999, 6, 4, 7 9 6 8 2 0 
165.100006, 41.275002, 6, 4, 7 9 6 8 2 0 
188.600006, 47.150002, 6, 4, 7 9 6 8 2 0 
129.100006, 32.275002, 6, 4, 7 9 6 8 2 0 
78.599998, 19.650000, 6, 4, 7 9 6 8 2 0 
127.199997, 31.799999, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
3.100000, 0.775000, 6, 4, 7 9 6 8 2 0 
258.100006, 64.525002, 6, 4, 7 9 6 8 2 0 
153.199997, 38.299999, 6, 4, 7 9 6 8 2 0 
145.199997, 36.299999, 6, 4, 7 9 6 8 2 0 
118.599998, 29.650000, 6, 4, 7 9 6 8 2 0 
178.800003, 44.700001, 6, 4, 7 9 6 8 2 0 
2.600000, 0.650000, 6, 4, 7 9 6 8 2 0 
182.500000, 45.625000, 6, 4, 7 9 6 8 2 0 
73.300003, 18.325001, 6, 4, 7 9 6 8 2 0 
61.599998, 15.400000, 6, 4, 7 9 6 8 2 0 
57.200001, 14.300000, 6, 4, 7 9 6 8 2 0 
157.899994, 39.474998, 6, 4, 7 9 6 8 2 0 
124.099998, 31.025000, 6, 4, 7 9 6 8 2 0 
94.000000, 23.500000, 6, 4, 7 9 6 8 2 0 
177.399994, 44.349998, 6, 4, 7 9 6 8 2 0 
170.100006, 42.525002, 6, 4, 7 9 6 8 2 0 
82.599998, 20.650000, 6, 4, 7 9 6 8 2 0 
206.600006, 51.650002, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
172.800003, 43.200001, 6, 4, 7 9 6 8 2 0 
207.600006, 51.900002, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
2.200000, 0.550000, 6, 4, 7 9 6 8 2 0 
2.600000, 0.650000, 6, 4, 7 9 6 8 2 0 
243.300003, 60.825001, 6, 4, 7 9 6 8 2 0 
136.000000, 34.000000, 6, 4, 7 9 6 8 2 0 
114.800003, 28.700001, 6, 4, 7 9 6 8 2 0 
119.199997, 29.799999, 6, 4, 7 9 6 8 2 0 
132.699997, 33.174999, 6, 4, 7 9 6 8 2 0 
180.899994, 45.224998, 6, 4, 7 9 6 8 2 0 
133.800003, 33.450001, 6, 4, 7 9 6 8 2 0 
73.599998, 18.400000, 6, 4, 7 9 6 8 2 0 
66.900002, 16.725000, 6, 4, 7 9 6 8 2 0 
217.500000, 54.375000, 6, 4, 7 9 6 8 2 0 
139.000000, 34.750000, 6, 4, 7 9 6 8 2 0 
48.400002, 12.100000, 6, 4, 7 9 6 8 2 0 
124.300003, 31.075001, 6, 4, 7 9 6 8 2 0 
91.099998, 22.775000, 6, 4, 7 9 6 8 2 0 
88.699997, 22.174999, 6, 4, 7 9 6 8 2 0 
166.800003, 41.700001, 6, 4, 7 9 6 8 2 0 
64.099998, 16.025000, 6, 4, 7 9 6 8 2 0 
158.899994, 39.724998, 6, 4, 7 9 6 8 2 0 
200.500000, 50.125000, 6, 4, 7 9 6 8 2 0 
132.399994, 33.099998, 6, 4, 7 9 6 8 2 0 
193.899994, 48.474998, 6, 4, 7 9 6 8 2 0 
136.199997, 34.049999, 6, 4, 7 9 6 8 2 0 
111.599998, 27.900000, 6, 4, 7 9 6 8 2 0 
2.500000, 0.625000, 6, 4, 7 9 6 8 2 0 
241.199997, 60.299999, 6, 4, 7 9 6 8 2 0 
135.199997, 33.799999, 6, 4, 7 9 6 8 2 0 
113.400002, 28.350000, 6, 4, 7 9 6 8 2 0 
45.000000, 11.250000, 6, 4, 7 9 6 8 2 0 
2.200000, 0.550000, 6, 4, 7 9 6 8 2 0 
180.699997, 45.174999, 6, 4, 7 9 6 8 2 0 
2.200000, 0.550000, 6, 4, 7 9 6 8 2 0 
2.300000, 0.575000, 6, 4, 7 9 6 8 2 0 
