data_size, chunk_size, N, K, chosen_nodes
191.500000, 31.916667, 9, 6, 7 9 6 8 2 0 3 1 4 
121.000000, 20.166667, 9, 6, 7 9 6 8 2 0 3 1 4 
49.400002, 8.233334, 9, 6, 7 9 6 8 2 0 3 1 4 
137.300003, 22.883334, 9, 6, 7 9 6 8 2 0 3 1 4 
72.300003, 12.050001, 9, 6, 7 9 6 8 2 0 3 1 4 
73.800003, 12.300001, 9, 6, 7 9 6 8 2 0 3 1 4 
32.299999, 5.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
17.200001, 2.866667, 9, 6, 7 9 6 8 2 0 3 1 4 
266.700012, 44.450002, 9, 6, 7 9 6 8 2 0 3 1 4 
243.300003, 40.550001, 9, 6, 7 9 6 8 2 0 3 1 4 
11.900000, 1.983333, 9, 6, 7 9 6 8 2 0 3 1 4 
120.500000, 20.083333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
152.199997, 25.366666, 9, 6, 7 9 6 8 2 0 3 1 4 
157.100006, 26.183334, 9, 6, 7 9 6 8 2 0 3 1 4 
189.500000, 31.583333, 9, 6, 7 9 6 8 2 0 3 1 4 
121.400002, 20.233334, 9, 6, 7 9 6 8 2 0 3 1 4 
196.399994, 32.733332, 9, 6, 7 9 6 8 2 0 3 1 4 
2.100000, 0.350000, 9, 6, 7 9 6 8 2 0 3 1 4 
68.800003, 11.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
247.000000, 41.166667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.200000, 0.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
133.300003, 22.216667, 9, 6, 7 9 6 8 2 0 3 1 4 
191.699997, 31.949999, 9, 6, 7 9 6 8 2 0 3 1 4 
2.100000, 0.350000, 9, 6, 7 9 6 8 2 0 3 1 4 
213.199997, 35.533333, 9, 6, 7 9 6 8 2 0 3 1 4 
124.099998, 20.683333, 9, 6, 7 9 6 8 2 0 3 1 4 
138.199997, 23.033333, 9, 6, 7 9 6 8 2 0 3 1 4 
52.299999, 8.716667, 9, 6, 7 9 6 8 2 0 3 1 4 
48.599998, 8.100000, 9, 6, 7 9 6 8 2 0 3 1 4 
146.500000, 24.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
70.500000, 11.750000, 9, 6, 7 9 6 8 2 0 3 1 4 
74.300003, 12.383334, 9, 6, 7 9 6 8 2 0 3 1 4 
51.700001, 8.616667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.500000, 0.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
154.600006, 25.766668, 9, 6, 7 9 6 8 2 0 3 1 4 
67.800003, 11.300001, 9, 6, 7 9 6 8 2 0 3 1 4 
158.300003, 26.383334, 9, 6, 7 9 6 8 2 0 3 1 4 
192.300003, 32.050001, 9, 6, 7 9 6 8 2 0 3 1 4 
132.699997, 22.116666, 9, 6, 7 9 6 8 2 0 3 1 4 
2.200000, 0.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
124.599998, 20.766666, 9, 6, 7 9 6 8 2 0 3 1 4 
227.000000, 37.833333, 9, 6, 7 9 6 8 2 0 3 1 4 
134.500000, 22.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
212.800003, 35.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
124.400002, 20.733334, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
188.600006, 31.433334, 9, 6, 7 9 6 8 2 0 3 1 4 
184.800003, 30.800001, 9, 6, 7 9 6 8 2 0 3 1 4 
133.800003, 22.300001, 9, 6, 7 9 6 8 2 0 3 1 4 
2.200000, 0.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
67.099998, 11.183333, 9, 6, 7 9 6 8 2 0 3 1 4 
74.199997, 12.366666, 9, 6, 7 9 6 8 2 0 3 1 4 
50.299999, 8.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
146.800003, 24.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
67.400002, 11.233334, 9, 6, 7 9 6 8 2 0 3 1 4 
80.699997, 13.449999, 9, 6, 7 9 6 8 2 0 3 1 4 
73.800003, 12.300001, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
149.300003, 24.883334, 9, 6, 7 9 6 8 2 0 3 1 4 
154.199997, 25.699999, 9, 6, 7 9 6 8 2 0 3 1 4 
184.000000, 30.666667, 9, 6, 7 9 6 8 2 0 3 1 4 
134.600006, 22.433334, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.500000, 0.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
139.399994, 23.233332, 9, 6, 7 9 6 8 2 0 3 1 4 
140.699997, 23.449999, 9, 6, 7 9 6 8 2 0 3 1 4 
116.099998, 19.350000, 9, 6, 7 9 6 8 2 0 3 1 4 
213.199997, 35.533333, 9, 6, 7 9 6 8 2 0 3 1 4 
132.199997, 22.033333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
185.600006, 30.933334, 9, 6, 7 9 6 8 2 0 3 1 4 
185.800003, 30.966667, 9, 6, 7 9 6 8 2 0 3 1 4 
236.699997, 39.449999, 9, 6, 7 9 6 8 2 0 3 1 4 
73.599998, 12.266666, 9, 6, 7 9 6 8 2 0 3 1 4 
58.299999, 9.716667, 9, 6, 7 9 6 8 2 0 3 1 4 
78.099998, 13.016666, 9, 6, 7 9 6 8 2 0 3 1 4 
149.600006, 24.933334, 9, 6, 7 9 6 8 2 0 3 1 4 
128.800003, 21.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
86.599998, 14.433333, 9, 6, 7 9 6 8 2 0 3 1 4 
50.200001, 8.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
144.699997, 24.116666, 9, 6, 7 9 6 8 2 0 3 1 4 
70.000000, 11.666667, 9, 6, 7 9 6 8 2 0 3 1 4 
159.699997, 26.616666, 9, 6, 7 9 6 8 2 0 3 1 4 
189.800003, 31.633334, 9, 6, 7 9 6 8 2 0 3 1 4 
132.399994, 22.066666, 9, 6, 7 9 6 8 2 0 3 1 4 
2.100000, 0.350000, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
246.100006, 41.016668, 9, 6, 7 9 6 8 2 0 3 1 4 
123.300003, 20.550001, 9, 6, 7 9 6 8 2 0 3 1 4 
139.100006, 23.183334, 9, 6, 7 9 6 8 2 0 3 1 4 
190.699997, 31.783333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
138.000000, 23.000000, 9, 6, 7 9 6 8 2 0 3 1 4 
2.200000, 0.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
116.300003, 19.383334, 9, 6, 7 9 6 8 2 0 3 1 4 
214.300003, 35.716667, 9, 6, 7 9 6 8 2 0 3 1 4 
183.899994, 30.649999, 9, 6, 7 9 6 8 2 0 3 1 4 
56.299999, 9.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
161.500000, 26.916667, 9, 6, 7 9 6 8 2 0 3 1 4 
73.699997, 12.283333, 9, 6, 7 9 6 8 2 0 3 1 4 
49.500000, 8.250000, 9, 6, 7 9 6 8 2 0 3 1 4 
133.800003, 22.300001, 9, 6, 7 9 6 8 2 0 3 1 4 
86.800003, 14.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
146.000000, 24.333333, 9, 6, 7 9 6 8 2 0 3 1 4 
133.500000, 22.250000, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
143.899994, 23.983332, 9, 6, 7 9 6 8 2 0 3 1 4 
69.000000, 11.500000, 9, 6, 7 9 6 8 2 0 3 1 4 
153.100006, 25.516668, 9, 6, 7 9 6 8 2 0 3 1 4 
181.300003, 30.216667, 9, 6, 7 9 6 8 2 0 3 1 4 
178.000000, 29.666667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.200000, 0.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
133.899994, 22.316666, 9, 6, 7 9 6 8 2 0 3 1 4 
250.000000, 41.666667, 9, 6, 7 9 6 8 2 0 3 1 4 
146.100006, 24.350001, 9, 6, 7 9 6 8 2 0 3 1 4 
212.600006, 35.433334, 9, 6, 7 9 6 8 2 0 3 1 4 
118.300003, 19.716667, 9, 6, 7 9 6 8 2 0 3 1 4 
183.300003, 30.550001, 9, 6, 7 9 6 8 2 0 3 1 4 
140.699997, 23.449999, 9, 6, 7 9 6 8 2 0 3 1 4 
2.500000, 0.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
163.199997, 27.199999, 9, 6, 7 9 6 8 2 0 3 1 4 
73.099998, 12.183333, 9, 6, 7 9 6 8 2 0 3 1 4 
65.099998, 10.850000, 9, 6, 7 9 6 8 2 0 3 1 4 
149.399994, 24.899999, 9, 6, 7 9 6 8 2 0 3 1 4 
127.099998, 21.183333, 9, 6, 7 9 6 8 2 0 3 1 4 
87.800003, 14.633334, 9, 6, 7 9 6 8 2 0 3 1 4 
50.299999, 8.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
159.600006, 26.600001, 9, 6, 7 9 6 8 2 0 3 1 4 
164.399994, 27.399999, 9, 6, 7 9 6 8 2 0 3 1 4 
182.600006, 30.433334, 9, 6, 7 9 6 8 2 0 3 1 4 
191.800003, 31.966667, 9, 6, 7 9 6 8 2 0 3 1 4 
135.100006, 22.516668, 9, 6, 7 9 6 8 2 0 3 1 4 
2.200000, 0.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
66.099998, 11.016666, 9, 6, 7 9 6 8 2 0 3 1 4 
134.699997, 22.449999, 9, 6, 7 9 6 8 2 0 3 1 4 
128.600006, 21.433334, 9, 6, 7 9 6 8 2 0 3 1 4 
212.800003, 35.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
130.100006, 21.683334, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
183.699997, 30.616666, 9, 6, 7 9 6 8 2 0 3 1 4 
138.399994, 23.066666, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
245.800003, 40.966667, 9, 6, 7 9 6 8 2 0 3 1 4 
74.500000, 12.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
63.200001, 10.533333, 9, 6, 7 9 6 8 2 0 3 1 4 
178.199997, 29.699999, 9, 6, 7 9 6 8 2 0 3 1 4 
147.899994, 24.649999, 9, 6, 7 9 6 8 2 0 3 1 4 
134.000000, 22.333333, 9, 6, 7 9 6 8 2 0 3 1 4 
87.599998, 14.600000, 9, 6, 7 9 6 8 2 0 3 1 4 
49.299999, 8.216667, 9, 6, 7 9 6 8 2 0 3 1 4 
131.399994, 21.899999, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
135.800003, 22.633334, 9, 6, 7 9 6 8 2 0 3 1 4 
65.400002, 10.900000, 9, 6, 7 9 6 8 2 0 3 1 4 
161.300003, 26.883334, 9, 6, 7 9 6 8 2 0 3 1 4 
179.899994, 29.983332, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
188.899994, 31.483332, 9, 6, 7 9 6 8 2 0 3 1 4 
253.399994, 42.233332, 9, 6, 7 9 6 8 2 0 3 1 4 
149.199997, 24.866666, 9, 6, 7 9 6 8 2 0 3 1 4 
135.399994, 22.566666, 9, 6, 7 9 6 8 2 0 3 1 4 
136.000000, 22.666667, 9, 6, 7 9 6 8 2 0 3 1 4 
206.500000, 34.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
119.000000, 19.833333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.500000, 0.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
183.600006, 30.600001, 9, 6, 7 9 6 8 2 0 3 1 4 
2.700000, 0.450000, 9, 6, 7 9 6 8 2 0 3 1 4 
73.900002, 12.316667, 9, 6, 7 9 6 8 2 0 3 1 4 
65.400002, 10.900000, 9, 6, 7 9 6 8 2 0 3 1 4 
182.600006, 30.433334, 9, 6, 7 9 6 8 2 0 3 1 4 
50.700001, 8.450000, 9, 6, 7 9 6 8 2 0 3 1 4 
135.300003, 22.550001, 9, 6, 7 9 6 8 2 0 3 1 4 
89.300003, 14.883334, 9, 6, 7 9 6 8 2 0 3 1 4 
152.899994, 25.483332, 9, 6, 7 9 6 8 2 0 3 1 4 
153.899994, 25.649999, 9, 6, 7 9 6 8 2 0 3 1 4 
125.000000, 20.833333, 9, 6, 7 9 6 8 2 0 3 1 4 
136.100006, 22.683334, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
148.100006, 24.683334, 9, 6, 7 9 6 8 2 0 3 1 4 
69.400002, 11.566667, 9, 6, 7 9 6 8 2 0 3 1 4 
158.800003, 26.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
183.399994, 30.566666, 9, 6, 7 9 6 8 2 0 3 1 4 
199.699997, 33.283333, 9, 6, 7 9 6 8 2 0 3 1 4 
191.399994, 31.899999, 9, 6, 7 9 6 8 2 0 3 1 4 
2.100000, 0.350000, 9, 6, 7 9 6 8 2 0 3 1 4 
2.400000, 0.400000, 9, 6, 7 9 6 8 2 0 3 1 4 
245.600006, 40.933334, 9, 6, 7 9 6 8 2 0 3 1 4 
137.899994, 22.983332, 9, 6, 7 9 6 8 2 0 3 1 4 
127.500000, 21.250000, 9, 6, 7 9 6 8 2 0 3 1 4 
124.900002, 20.816667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
184.899994, 30.816666, 9, 6, 7 9 6 8 2 0 3 1 4 
132.500000, 22.083333, 9, 6, 7 9 6 8 2 0 3 1 4 
73.400002, 12.233334, 9, 6, 7 9 6 8 2 0 3 1 4 
64.300003, 10.716667, 9, 6, 7 9 6 8 2 0 3 1 4 
168.800003, 28.133334, 9, 6, 7 9 6 8 2 0 3 1 4 
154.800003, 25.800001, 9, 6, 7 9 6 8 2 0 3 1 4 
85.599998, 14.266666, 9, 6, 7 9 6 8 2 0 3 1 4 
127.800003, 21.300001, 9, 6, 7 9 6 8 2 0 3 1 4 
50.200001, 8.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
150.300003, 25.050001, 9, 6, 7 9 6 8 2 0 3 1 4 
80.599998, 13.433333, 9, 6, 7 9 6 8 2 0 3 1 4 
169.100006, 28.183334, 9, 6, 7 9 6 8 2 0 3 1 4 
190.199997, 31.699999, 9, 6, 7 9 6 8 2 0 3 1 4 
149.899994, 24.983332, 9, 6, 7 9 6 8 2 0 3 1 4 
188.500000, 31.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.600000, 0.433333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.300000, 0.383333, 9, 6, 7 9 6 8 2 0 3 1 4 
2.800000, 0.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
256.600006, 42.766668, 9, 6, 7 9 6 8 2 0 3 1 4 
147.199997, 24.533333, 9, 6, 7 9 6 8 2 0 3 1 4 
134.500000, 22.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
214.500000, 35.750000, 9, 6, 7 9 6 8 2 0 3 1 4 
189.600006, 31.600001, 9, 6, 7 9 6 8 2 0 3 1 4 
2.800000, 0.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
122.599998, 20.433333, 9, 6, 7 9 6 8 2 0 3 1 4 
138.199997, 23.033333, 9, 6, 7 9 6 8 2 0 3 1 4 
74.300003, 12.383334, 9, 6, 7 9 6 8 2 0 3 1 4 
66.099998, 11.016666, 9, 6, 7 9 6 8 2 0 3 1 4 
164.000000, 27.333333, 9, 6, 7 9 6 8 2 0 3 1 4 
50.799999, 8.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
133.000000, 22.166667, 9, 6, 7 9 6 8 2 0 3 1 4 
89.000000, 14.833333, 9, 6, 7 9 6 8 2 0 3 1 4 
172.300003, 28.716667, 9, 6, 7 9 6 8 2 0 3 1 4 
151.300003, 25.216667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.800000, 0.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
156.699997, 26.116666, 9, 6, 7 9 6 8 2 0 3 1 4 
83.900002, 13.983334, 9, 6, 7 9 6 8 2 0 3 1 4 
174.000000, 29.000000, 9, 6, 7 9 6 8 2 0 3 1 4 
185.199997, 30.866666, 9, 6, 7 9 6 8 2 0 3 1 4 
195.000000, 32.500000, 9, 6, 7 9 6 8 2 0 3 1 4 
2.500000, 0.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
139.899994, 23.316666, 9, 6, 7 9 6 8 2 0 3 1 4 
3.100000, 0.516667, 9, 6, 7 9 6 8 2 0 3 1 4 
258.500000, 43.083333, 9, 6, 7 9 6 8 2 0 3 1 4 
153.100006, 25.516668, 9, 6, 7 9 6 8 2 0 3 1 4 
135.800003, 22.633334, 9, 6, 7 9 6 8 2 0 3 1 4 
215.699997, 35.949999, 9, 6, 7 9 6 8 2 0 3 1 4 
189.800003, 31.633334, 9, 6, 7 9 6 8 2 0 3 1 4 
2.900000, 0.483333, 9, 6, 7 9 6 8 2 0 3 1 4 
117.199997, 19.533333, 9, 6, 7 9 6 8 2 0 3 1 4 
74.800003, 12.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
63.700001, 10.616667, 9, 6, 7 9 6 8 2 0 3 1 4 
170.800003, 28.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
50.200001, 8.366667, 9, 6, 7 9 6 8 2 0 3 1 4 
133.100006, 22.183334, 9, 6, 7 9 6 8 2 0 3 1 4 
89.599998, 14.933333, 9, 6, 7 9 6 8 2 0 3 1 4 
164.100006, 27.350001, 9, 6, 7 9 6 8 2 0 3 1 4 
145.000000, 24.166667, 9, 6, 7 9 6 8 2 0 3 1 4 
2.600000, 0.433333, 9, 6, 7 9 6 8 2 0 3 1 4 
155.100006, 25.850001, 9, 6, 7 9 6 8 2 0 3 1 4 
75.900002, 12.650000, 9, 6, 7 9 6 8 2 0 3 1 4 
167.100006, 27.850001, 9, 6, 7 9 6 8 2 0 3 1 4 
193.000000, 32.166667, 9, 6, 7 9 6 8 2 0 3 1 4 
183.199997, 30.533333, 9, 6, 7 9 6 8 2 0 3 1 4 
144.100006, 24.016668, 9, 6, 7 9 6 8 2 0 3 1 4 
2.500000, 0.416667, 9, 6, 7 9 6 8 2 0 3 1 4 
3.200000, 0.533333, 9, 6, 7 9 6 8 2 0 3 1 4 
252.699997, 42.116666, 9, 6, 7 9 6 8 2 0 3 1 4 
160.000000, 26.666667, 9, 6, 7 9 6 8 2 0 3 1 4 
113.500000, 18.916667, 9, 6, 7 9 6 8 2 0 3 1 4 
181.800003, 30.300001, 9, 6, 7 9 6 8 2 0 3 1 4 
217.600006, 36.266668, 9, 6, 7 9 6 8 2 0 3 1 4 
2.800000, 0.466667, 9, 6, 7 9 6 8 2 0 3 1 4 
