data_size, chunk_size, N, K, chosen_nodes
96.199997, 12.025000, 9, 8, 7 9 6 8 2 0 3 1 4 
1.800000, 0.225000, 9, 8, 7 9 6 8 2 0 3 1 4 
75.400002, 9.425000, 9, 8, 7 9 6 8 2 0 3 1 4 
1.700000, 0.212500, 9, 8, 7 9 6 8 2 0 3 1 4 
140.300003, 17.537500, 9, 8, 7 9 6 8 2 0 3 1 4 
172.800003, 21.600000, 9, 8, 7 9 6 8 2 0 3 1 4 
197.300003, 24.662500, 9, 8, 7 9 6 8 2 0 3 1 4 
71.500000, 8.937500, 9, 8, 7 9 6 8 2 0 3 1 4 
1.900000, 0.237500, 9, 8, 7 9 6 8 2 0 3 1 4 
1.700000, 0.212500, 9, 8, 7 9 6 8 2 0 3 1 4 
219.000000, 27.375000, 9, 8, 7 9 6 8 2 0 3 1 4 
108.699997, 13.587500, 9, 8, 7 9 6 8 2 0 3 1 4 
219.699997, 27.462500, 9, 8, 7 9 6 8 2 0 3 1 4 
119.000000, 14.875000, 9, 8, 7 9 6 8 2 0 3 1 4 
78.500000, 9.812500, 9, 8, 7 9 6 8 2 0 3 1 4 
131.800003, 16.475000, 9, 8, 7 9 6 8 2 0 3 1 4 
85.599998, 10.700000, 9, 8, 7 9 6 8 2 0 3 1 4 
144.800003, 18.100000, 9, 8, 7 9 6 8 2 0 3 1 4 
113.400002, 14.175000, 9, 8, 7 9 6 8 2 0 3 1 4 
147.100006, 18.387501, 9, 8, 7 9 6 8 2 0 3 1 4 
219.000000, 27.375000, 9, 8, 7 9 6 8 2 0 3 1 4 
110.199997, 13.775000, 9, 8, 7 9 6 8 2 0 3 1 4 
129.399994, 16.174999, 9, 8, 7 9 6 8 2 0 3 1 4 
243.899994, 30.487499, 9, 8, 7 9 6 8 2 0 3 1 4 
127.900002, 15.987500, 9, 8, 7 9 6 8 2 0 3 1 4 
136.000000, 17.000000, 9, 8, 7 9 6 8 2 0 3 1 4 
133.899994, 16.737499, 9, 8, 7 9 6 8 2 0 3 1 4 
1.900000, 0.237500, 9, 8, 7 9 6 8 2 0 3 1 4 
73.500000, 9.187500, 9, 8, 7 9 6 8 2 0 3 1 4 
1.700000, 0.212500, 9, 8, 7 9 6 8 2 0 3 1 4 
95.599998, 11.950000, 9, 8, 7 9 6 8 2 0 3 1 4 
278.200012, 34.775002, 9, 8, 7 9 6 8 2 0 3 1 4 
1.900000, 0.237500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.000000, 0.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
171.699997, 21.462500, 9, 8, 7 9 6 8 2 0 3 1 4 
189.600006, 23.700001, 9, 8, 7 9 6 8 2 0 3 1 4 
70.400002, 8.800000, 9, 8, 7 9 6 8 2 0 3 1 4 
139.100006, 17.387501, 9, 8, 7 9 6 8 2 0 3 1 4 
124.500000, 15.562500, 9, 8, 7 9 6 8 2 0 3 1 4 
219.500000, 27.437500, 9, 8, 7 9 6 8 2 0 3 1 4 
128.600006, 16.075001, 9, 8, 7 9 6 8 2 0 3 1 4 
76.699997, 9.587500, 9, 8, 7 9 6 8 2 0 3 1 4 
84.500000, 10.562500, 9, 8, 7 9 6 8 2 0 3 1 4 
128.699997, 16.087500, 9, 8, 7 9 6 8 2 0 3 1 4 
104.699997, 13.087500, 9, 8, 7 9 6 8 2 0 3 1 4 
174.899994, 21.862499, 9, 8, 7 9 6 8 2 0 3 1 4 
237.800003, 29.725000, 9, 8, 7 9 6 8 2 0 3 1 4 
130.199997, 16.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
273.000000, 34.125000, 9, 8, 7 9 6 8 2 0 3 1 4 
135.899994, 16.987499, 9, 8, 7 9 6 8 2 0 3 1 4 
170.300003, 21.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
143.199997, 17.900000, 9, 8, 7 9 6 8 2 0 3 1 4 
71.000000, 8.875000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.300000, 0.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
71.800003, 8.975000, 9, 8, 7 9 6 8 2 0 3 1 4 
189.100006, 23.637501, 9, 8, 7 9 6 8 2 0 3 1 4 
180.300003, 22.537500, 9, 8, 7 9 6 8 2 0 3 1 4 
1.800000, 0.225000, 9, 8, 7 9 6 8 2 0 3 1 4 
259.600006, 32.450001, 9, 8, 7 9 6 8 2 0 3 1 4 
99.000000, 12.375000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.300000, 0.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
135.699997, 16.962500, 9, 8, 7 9 6 8 2 0 3 1 4 
1.900000, 0.237500, 9, 8, 7 9 6 8 2 0 3 1 4 
83.800003, 10.475000, 9, 8, 7 9 6 8 2 0 3 1 4 
85.099998, 10.637500, 9, 8, 7 9 6 8 2 0 3 1 4 
99.500000, 12.437500, 9, 8, 7 9 6 8 2 0 3 1 4 
147.899994, 18.487499, 9, 8, 7 9 6 8 2 0 3 1 4 
120.099998, 15.012500, 9, 8, 7 9 6 8 2 0 3 1 4 
220.699997, 27.587500, 9, 8, 7 9 6 8 2 0 3 1 4 
134.000000, 16.750000, 9, 8, 7 9 6 8 2 0 3 1 4 
144.300003, 18.037500, 9, 8, 7 9 6 8 2 0 3 1 4 
161.899994, 20.237499, 9, 8, 7 9 6 8 2 0 3 1 4 
227.100006, 28.387501, 9, 8, 7 9 6 8 2 0 3 1 4 
120.300003, 15.037500, 9, 8, 7 9 6 8 2 0 3 1 4 
260.899994, 32.612499, 9, 8, 7 9 6 8 2 0 3 1 4 
151.600006, 18.950001, 9, 8, 7 9 6 8 2 0 3 1 4 
140.399994, 17.549999, 9, 8, 7 9 6 8 2 0 3 1 4 
146.699997, 18.337500, 9, 8, 7 9 6 8 2 0 3 1 4 
242.500000, 30.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
1.800000, 0.225000, 9, 8, 7 9 6 8 2 0 3 1 4 
186.800003, 23.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
104.699997, 13.087500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.300000, 0.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
67.400002, 8.425000, 9, 8, 7 9 6 8 2 0 3 1 4 
135.100006, 16.887501, 9, 8, 7 9 6 8 2 0 3 1 4 
190.000000, 23.750000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.100000, 0.262500, 9, 8, 7 9 6 8 2 0 3 1 4 
74.500000, 9.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
1.900000, 0.237500, 9, 8, 7 9 6 8 2 0 3 1 4 
96.800003, 12.100000, 9, 8, 7 9 6 8 2 0 3 1 4 
118.300003, 14.787500, 9, 8, 7 9 6 8 2 0 3 1 4 
224.300003, 28.037500, 9, 8, 7 9 6 8 2 0 3 1 4 
121.599998, 15.200000, 9, 8, 7 9 6 8 2 0 3 1 4 
90.000000, 11.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
133.699997, 16.712500, 9, 8, 7 9 6 8 2 0 3 1 4 
87.099998, 10.887500, 9, 8, 7 9 6 8 2 0 3 1 4 
149.300003, 18.662500, 9, 8, 7 9 6 8 2 0 3 1 4 
148.699997, 18.587500, 9, 8, 7 9 6 8 2 0 3 1 4 
206.100006, 25.762501, 9, 8, 7 9 6 8 2 0 3 1 4 
149.600006, 18.700001, 9, 8, 7 9 6 8 2 0 3 1 4 
119.900002, 14.987500, 9, 8, 7 9 6 8 2 0 3 1 4 
126.400002, 15.800000, 9, 8, 7 9 6 8 2 0 3 1 4 
260.299988, 32.537498, 9, 8, 7 9 6 8 2 0 3 1 4 
137.600006, 17.200001, 9, 8, 7 9 6 8 2 0 3 1 4 
135.000000, 16.875000, 9, 8, 7 9 6 8 2 0 3 1 4 
102.599998, 12.825000, 9, 8, 7 9 6 8 2 0 3 1 4 
68.400002, 8.550000, 9, 8, 7 9 6 8 2 0 3 1 4 
256.100006, 32.012501, 9, 8, 7 9 6 8 2 0 3 1 4 
2.100000, 0.262500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
173.500000, 21.687500, 9, 8, 7 9 6 8 2 0 3 1 4 
185.399994, 23.174999, 9, 8, 7 9 6 8 2 0 3 1 4 
77.000000, 9.625000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
223.699997, 27.962500, 9, 8, 7 9 6 8 2 0 3 1 4 
117.099998, 14.637500, 9, 8, 7 9 6 8 2 0 3 1 4 
98.800003, 12.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
139.500000, 17.437500, 9, 8, 7 9 6 8 2 0 3 1 4 
126.000000, 15.750000, 9, 8, 7 9 6 8 2 0 3 1 4 
84.099998, 10.512500, 9, 8, 7 9 6 8 2 0 3 1 4 
120.400002, 15.050000, 9, 8, 7 9 6 8 2 0 3 1 4 
91.099998, 11.387500, 9, 8, 7 9 6 8 2 0 3 1 4 
164.000000, 20.500000, 9, 8, 7 9 6 8 2 0 3 1 4 
208.899994, 26.112499, 9, 8, 7 9 6 8 2 0 3 1 4 
150.000000, 18.750000, 9, 8, 7 9 6 8 2 0 3 1 4 
165.899994, 20.737499, 9, 8, 7 9 6 8 2 0 3 1 4 
283.200012, 35.400002, 9, 8, 7 9 6 8 2 0 3 1 4 
124.800003, 15.600000, 9, 8, 7 9 6 8 2 0 3 1 4 
144.500000, 18.062500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
122.500000, 15.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
66.599998, 8.325000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
103.599998, 12.950000, 9, 8, 7 9 6 8 2 0 3 1 4 
248.699997, 31.087500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
1.900000, 0.237500, 9, 8, 7 9 6 8 2 0 3 1 4 
164.100006, 20.512501, 9, 8, 7 9 6 8 2 0 3 1 4 
175.000000, 21.875000, 9, 8, 7 9 6 8 2 0 3 1 4 
66.800003, 8.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
88.900002, 11.112500, 9, 8, 7 9 6 8 2 0 3 1 4 
89.199997, 11.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
156.100006, 19.512501, 9, 8, 7 9 6 8 2 0 3 1 4 
109.900002, 13.737500, 9, 8, 7 9 6 8 2 0 3 1 4 
69.900002, 8.737500, 9, 8, 7 9 6 8 2 0 3 1 4 
124.500000, 15.562500, 9, 8, 7 9 6 8 2 0 3 1 4 
211.600006, 26.450001, 9, 8, 7 9 6 8 2 0 3 1 4 
132.899994, 16.612499, 9, 8, 7 9 6 8 2 0 3 1 4 
173.800003, 21.725000, 9, 8, 7 9 6 8 2 0 3 1 4 
208.199997, 26.025000, 9, 8, 7 9 6 8 2 0 3 1 4 
141.899994, 17.737499, 9, 8, 7 9 6 8 2 0 3 1 4 
125.300003, 15.662500, 9, 8, 7 9 6 8 2 0 3 1 4 
143.899994, 17.987499, 9, 8, 7 9 6 8 2 0 3 1 4 
246.100006, 30.762501, 9, 8, 7 9 6 8 2 0 3 1 4 
137.500000, 17.187500, 9, 8, 7 9 6 8 2 0 3 1 4 
132.199997, 16.525000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.900000, 0.362500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
99.199997, 12.400000, 9, 8, 7 9 6 8 2 0 3 1 4 
264.399994, 33.049999, 9, 8, 7 9 6 8 2 0 3 1 4 
2.600000, 0.325000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
180.000000, 22.500000, 9, 8, 7 9 6 8 2 0 3 1 4 
195.899994, 24.487499, 9, 8, 7 9 6 8 2 0 3 1 4 
91.500000, 11.437500, 9, 8, 7 9 6 8 2 0 3 1 4 
91.099998, 11.387500, 9, 8, 7 9 6 8 2 0 3 1 4 
70.699997, 8.837500, 9, 8, 7 9 6 8 2 0 3 1 4 
91.099998, 11.387500, 9, 8, 7 9 6 8 2 0 3 1 4 
147.699997, 18.462500, 9, 8, 7 9 6 8 2 0 3 1 4 
227.100006, 28.387501, 9, 8, 7 9 6 8 2 0 3 1 4 
131.899994, 16.487499, 9, 8, 7 9 6 8 2 0 3 1 4 
107.099998, 13.387500, 9, 8, 7 9 6 8 2 0 3 1 4 
128.399994, 16.049999, 9, 8, 7 9 6 8 2 0 3 1 4 
103.000000, 12.875000, 9, 8, 7 9 6 8 2 0 3 1 4 
184.300003, 23.037500, 9, 8, 7 9 6 8 2 0 3 1 4 
218.500000, 27.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
170.199997, 21.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
134.399994, 16.799999, 9, 8, 7 9 6 8 2 0 3 1 4 
258.100006, 32.262501, 9, 8, 7 9 6 8 2 0 3 1 4 
142.199997, 17.775000, 9, 8, 7 9 6 8 2 0 3 1 4 
161.399994, 20.174999, 9, 8, 7 9 6 8 2 0 3 1 4 
2.500000, 0.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
109.900002, 13.737500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.100000, 0.262500, 9, 8, 7 9 6 8 2 0 3 1 4 
108.300003, 13.537500, 9, 8, 7 9 6 8 2 0 3 1 4 
261.899994, 32.737499, 9, 8, 7 9 6 8 2 0 3 1 4 
2.500000, 0.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.100000, 0.262500, 9, 8, 7 9 6 8 2 0 3 1 4 
143.300003, 17.912500, 9, 8, 7 9 6 8 2 0 3 1 4 
157.000000, 19.625000, 9, 8, 7 9 6 8 2 0 3 1 4 
78.599998, 9.825000, 9, 8, 7 9 6 8 2 0 3 1 4 
138.500000, 17.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
89.199997, 11.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
147.300003, 18.412500, 9, 8, 7 9 6 8 2 0 3 1 4 
91.099998, 11.387500, 9, 8, 7 9 6 8 2 0 3 1 4 
108.900002, 13.612500, 9, 8, 7 9 6 8 2 0 3 1 4 
140.600006, 17.575001, 9, 8, 7 9 6 8 2 0 3 1 4 
104.400002, 13.050000, 9, 8, 7 9 6 8 2 0 3 1 4 
136.699997, 17.087500, 9, 8, 7 9 6 8 2 0 3 1 4 
196.500000, 24.562500, 9, 8, 7 9 6 8 2 0 3 1 4 
185.699997, 23.212500, 9, 8, 7 9 6 8 2 0 3 1 4 
134.300003, 16.787500, 9, 8, 7 9 6 8 2 0 3 1 4 
207.899994, 25.987499, 9, 8, 7 9 6 8 2 0 3 1 4 
128.600006, 16.075001, 9, 8, 7 9 6 8 2 0 3 1 4 
261.299988, 32.662498, 9, 8, 7 9 6 8 2 0 3 1 4 
162.699997, 20.337500, 9, 8, 7 9 6 8 2 0 3 1 4 
139.800003, 17.475000, 9, 8, 7 9 6 8 2 0 3 1 4 
140.199997, 17.525000, 9, 8, 7 9 6 8 2 0 3 1 4 
107.599998, 13.450000, 9, 8, 7 9 6 8 2 0 3 1 4 
239.800003, 29.975000, 9, 8, 7 9 6 8 2 0 3 1 4 
3.100000, 0.387500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
132.800003, 16.600000, 9, 8, 7 9 6 8 2 0 3 1 4 
140.300003, 17.537500, 9, 8, 7 9 6 8 2 0 3 1 4 
66.000000, 8.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
3.600000, 0.450000, 9, 8, 7 9 6 8 2 0 3 1 4 
146.699997, 18.337500, 9, 8, 7 9 6 8 2 0 3 1 4 
3.000000, 0.375000, 9, 8, 7 9 6 8 2 0 3 1 4 
234.800003, 29.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
131.000000, 16.375000, 9, 8, 7 9 6 8 2 0 3 1 4 
188.899994, 23.612499, 9, 8, 7 9 6 8 2 0 3 1 4 
90.300003, 11.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
98.500000, 12.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
139.600006, 17.450001, 9, 8, 7 9 6 8 2 0 3 1 4 
82.099998, 10.262500, 9, 8, 7 9 6 8 2 0 3 1 4 
155.399994, 19.424999, 9, 8, 7 9 6 8 2 0 3 1 4 
188.000000, 23.500000, 9, 8, 7 9 6 8 2 0 3 1 4 
173.600006, 21.700001, 9, 8, 7 9 6 8 2 0 3 1 4 
226.300003, 28.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
157.500000, 19.687500, 9, 8, 7 9 6 8 2 0 3 1 4 
245.000000, 30.625000, 9, 8, 7 9 6 8 2 0 3 1 4 
167.399994, 20.924999, 9, 8, 7 9 6 8 2 0 3 1 4 
167.899994, 20.987499, 9, 8, 7 9 6 8 2 0 3 1 4 
131.899994, 16.487499, 9, 8, 7 9 6 8 2 0 3 1 4 
111.199997, 13.900000, 9, 8, 7 9 6 8 2 0 3 1 4 
70.599998, 8.825000, 9, 8, 7 9 6 8 2 0 3 1 4 
88.599998, 11.075000, 9, 8, 7 9 6 8 2 0 3 1 4 
137.199997, 17.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
135.000000, 16.875000, 9, 8, 7 9 6 8 2 0 3 1 4 
3.300000, 0.412500, 9, 8, 7 9 6 8 2 0 3 1 4 
152.399994, 19.049999, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
4.000000, 0.500000, 9, 8, 7 9 6 8 2 0 3 1 4 
249.800003, 31.225000, 9, 8, 7 9 6 8 2 0 3 1 4 
146.300003, 18.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
96.099998, 12.012500, 9, 8, 7 9 6 8 2 0 3 1 4 
3.700000, 0.462500, 9, 8, 7 9 6 8 2 0 3 1 4 
189.699997, 23.712500, 9, 8, 7 9 6 8 2 0 3 1 4 
138.600006, 17.325001, 9, 8, 7 9 6 8 2 0 3 1 4 
150.500000, 18.812500, 9, 8, 7 9 6 8 2 0 3 1 4 
85.599998, 10.700000, 9, 8, 7 9 6 8 2 0 3 1 4 
231.300003, 28.912500, 9, 8, 7 9 6 8 2 0 3 1 4 
202.600006, 25.325001, 9, 8, 7 9 6 8 2 0 3 1 4 
177.199997, 22.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
274.600006, 34.325001, 9, 8, 7 9 6 8 2 0 3 1 4 
159.199997, 19.900000, 9, 8, 7 9 6 8 2 0 3 1 4 
239.300003, 29.912500, 9, 8, 7 9 6 8 2 0 3 1 4 
173.399994, 21.674999, 9, 8, 7 9 6 8 2 0 3 1 4 
174.699997, 21.837500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
4.100000, 0.512500, 9, 8, 7 9 6 8 2 0 3 1 4 
90.199997, 11.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
131.899994, 16.487499, 9, 8, 7 9 6 8 2 0 3 1 4 
125.099998, 15.637500, 9, 8, 7 9 6 8 2 0 3 1 4 
3.600000, 0.450000, 9, 8, 7 9 6 8 2 0 3 1 4 
63.400002, 7.925000, 9, 8, 7 9 6 8 2 0 3 1 4 
103.699997, 12.962500, 9, 8, 7 9 6 8 2 0 3 1 4 
141.300003, 17.662500, 9, 8, 7 9 6 8 2 0 3 1 4 
104.800003, 13.100000, 9, 8, 7 9 6 8 2 0 3 1 4 
3.600000, 0.450000, 9, 8, 7 9 6 8 2 0 3 1 4 
228.500000, 28.562500, 9, 8, 7 9 6 8 2 0 3 1 4 
74.800003, 9.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
134.699997, 16.837500, 9, 8, 7 9 6 8 2 0 3 1 4 
189.100006, 23.637501, 9, 8, 7 9 6 8 2 0 3 1 4 
144.699997, 18.087500, 9, 8, 7 9 6 8 2 0 3 1 4 
234.000000, 29.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
162.300003, 20.287500, 9, 8, 7 9 6 8 2 0 3 1 4 
142.100006, 17.762501, 9, 8, 7 9 6 8 2 0 3 1 4 
196.000000, 24.500000, 9, 8, 7 9 6 8 2 0 3 1 4 
153.199997, 19.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
211.399994, 26.424999, 9, 8, 7 9 6 8 2 0 3 1 4 
154.000000, 19.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
216.699997, 27.087500, 9, 8, 7 9 6 8 2 0 3 1 4 
147.600006, 18.450001, 9, 8, 7 9 6 8 2 0 3 1 4 
156.199997, 19.525000, 9, 8, 7 9 6 8 2 0 3 1 4 
99.500000, 12.437500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.800000, 0.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
106.699997, 13.337500, 9, 8, 7 9 6 8 2 0 3 1 4 
253.199997, 31.650000, 9, 8, 7 9 6 8 2 0 3 1 4 
3.300000, 0.412500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
132.100006, 16.512501, 9, 8, 7 9 6 8 2 0 3 1 4 
140.199997, 17.525000, 9, 8, 7 9 6 8 2 0 3 1 4 
58.799999, 7.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
89.599998, 11.200000, 9, 8, 7 9 6 8 2 0 3 1 4 
3.300000, 0.412500, 9, 8, 7 9 6 8 2 0 3 1 4 
125.199997, 15.650000, 9, 8, 7 9 6 8 2 0 3 1 4 
141.300003, 17.662500, 9, 8, 7 9 6 8 2 0 3 1 4 
230.899994, 28.862499, 9, 8, 7 9 6 8 2 0 3 1 4 
128.000000, 16.000000, 9, 8, 7 9 6 8 2 0 3 1 4 
72.000000, 9.000000, 9, 8, 7 9 6 8 2 0 3 1 4 
133.800003, 16.725000, 9, 8, 7 9 6 8 2 0 3 1 4 
149.600006, 18.700001, 9, 8, 7 9 6 8 2 0 3 1 4 
154.000000, 19.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
199.800003, 24.975000, 9, 8, 7 9 6 8 2 0 3 1 4 
157.699997, 19.712500, 9, 8, 7 9 6 8 2 0 3 1 4 
223.199997, 27.900000, 9, 8, 7 9 6 8 2 0 3 1 4 
132.899994, 16.612499, 9, 8, 7 9 6 8 2 0 3 1 4 
268.899994, 33.612499, 9, 8, 7 9 6 8 2 0 3 1 4 
156.100006, 19.512501, 9, 8, 7 9 6 8 2 0 3 1 4 
166.500000, 20.812500, 9, 8, 7 9 6 8 2 0 3 1 4 
250.500000, 31.312500, 9, 8, 7 9 6 8 2 0 3 1 4 
96.000000, 12.000000, 9, 8, 7 9 6 8 2 0 3 1 4 
92.300003, 11.537500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.700000, 0.337500, 9, 8, 7 9 6 8 2 0 3 1 4 
105.300003, 13.162500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.800000, 0.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.100000, 0.262500, 9, 8, 7 9 6 8 2 0 3 1 4 
157.600006, 19.700001, 9, 8, 7 9 6 8 2 0 3 1 4 
153.300003, 19.162500, 9, 8, 7 9 6 8 2 0 3 1 4 
74.800003, 9.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
91.000000, 11.375000, 9, 8, 7 9 6 8 2 0 3 1 4 
3.300000, 0.412500, 9, 8, 7 9 6 8 2 0 3 1 4 
160.800003, 20.100000, 9, 8, 7 9 6 8 2 0 3 1 4 
97.199997, 12.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
131.699997, 16.462500, 9, 8, 7 9 6 8 2 0 3 1 4 
225.699997, 28.212500, 9, 8, 7 9 6 8 2 0 3 1 4 
130.199997, 16.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
151.699997, 18.962500, 9, 8, 7 9 6 8 2 0 3 1 4 
143.199997, 17.900000, 9, 8, 7 9 6 8 2 0 3 1 4 
183.800003, 22.975000, 9, 8, 7 9 6 8 2 0 3 1 4 
153.399994, 19.174999, 9, 8, 7 9 6 8 2 0 3 1 4 
203.500000, 25.437500, 9, 8, 7 9 6 8 2 0 3 1 4 
126.199997, 15.775000, 9, 8, 7 9 6 8 2 0 3 1 4 
251.300003, 31.412500, 9, 8, 7 9 6 8 2 0 3 1 4 
139.399994, 17.424999, 9, 8, 7 9 6 8 2 0 3 1 4 
148.000000, 18.500000, 9, 8, 7 9 6 8 2 0 3 1 4 
86.400002, 10.800000, 9, 8, 7 9 6 8 2 0 3 1 4 
65.000000, 8.125000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
241.699997, 30.212500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.200000, 0.275000, 9, 8, 7 9 6 8 2 0 3 1 4 
191.699997, 23.962500, 9, 8, 7 9 6 8 2 0 3 1 4 
190.300003, 23.787500, 9, 8, 7 9 6 8 2 0 3 1 4 
71.300003, 8.912500, 9, 8, 7 9 6 8 2 0 3 1 4 
90.000000, 11.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
99.800003, 12.475000, 9, 8, 7 9 6 8 2 0 3 1 4 
138.800003, 17.350000, 9, 8, 7 9 6 8 2 0 3 1 4 
144.199997, 18.025000, 9, 8, 7 9 6 8 2 0 3 1 4 
198.800003, 24.850000, 9, 8, 7 9 6 8 2 0 3 1 4 
119.500000, 14.937500, 9, 8, 7 9 6 8 2 0 3 1 4 
92.000000, 11.500000, 9, 8, 7 9 6 8 2 0 3 1 4 
137.699997, 17.212500, 9, 8, 7 9 6 8 2 0 3 1 4 
127.099998, 15.887500, 9, 8, 7 9 6 8 2 0 3 1 4 
171.500000, 21.437500, 9, 8, 7 9 6 8 2 0 3 1 4 
147.399994, 18.424999, 9, 8, 7 9 6 8 2 0 3 1 4 
205.800003, 25.725000, 9, 8, 7 9 6 8 2 0 3 1 4 
108.800003, 13.600000, 9, 8, 7 9 6 8 2 0 3 1 4 
277.100006, 34.637501, 9, 8, 7 9 6 8 2 0 3 1 4 
151.000000, 18.875000, 9, 8, 7 9 6 8 2 0 3 1 4 
131.699997, 16.462500, 9, 8, 7 9 6 8 2 0 3 1 4 
91.900002, 11.487500, 9, 8, 7 9 6 8 2 0 3 1 4 
2.100000, 0.262500, 9, 8, 7 9 6 8 2 0 3 1 4 
65.199997, 8.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
97.199997, 12.150000, 9, 8, 7 9 6 8 2 0 3 1 4 
273.899994, 34.237499, 9, 8, 7 9 6 8 2 0 3 1 4 
2.600000, 0.325000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.000000, 0.250000, 9, 8, 7 9 6 8 2 0 3 1 4 
180.600006, 22.575001, 9, 8, 7 9 6 8 2 0 3 1 4 
184.800003, 23.100000, 9, 8, 7 9 6 8 2 0 3 1 4 
61.299999, 7.662500, 9, 8, 7 9 6 8 2 0 3 1 4 
89.400002, 11.175000, 9, 8, 7 9 6 8 2 0 3 1 4 
2.400000, 0.300000, 9, 8, 7 9 6 8 2 0 3 1 4 
137.100006, 17.137501, 9, 8, 7 9 6 8 2 0 3 1 4 
