EFC(T=273.15K),SOH(T=273.15K),EFC(T=273.15K),SOH(T=273.15K),EFC(T=273.15K),SOH(T=273.15K),EFC(T=283.15K),SOH(T=283.15K),EFC(T=283.15K),SOH(T=283.15K),EFC(T=283.15K),SOH(T=283.15K),EFC(T=298.15K),SOH(T=298.15K),EFC(T=298.15K),SOH(T=298.15K),EFC(T=298.15K),SOH(T=298.15K)
,,,,,,105.947136563877,82.7702702702703,91.8502202643172,82.9391891891892,93.3920704845815,81.8581081081081,195.814977973568,87.6013513513514,205.180014695077,86.4890016920474,84.5543274684112,92.4298025570481
,,,,,,108.149779735683,81.9594594594595,92.7312775330397,82.3986486486486,94.9339207048458,81.1486486486486,203.74449339207,87.2297297297297,212.233651726672,86.1167512690355,87.071583704837,92.3843798888709
,,,,,,109.911894273128,81.2837837837838,93.6123348017621,81.8581081081081,96.0352422907489,80.7094594594595,211.894273127753,86.8918918918919,218.405584129317,85.7106598984772,88.2561748749198,92.2424340508173
,,,,,,110.79295154185,80.6418918918919,94.4933920704846,81.1824324324324,97.5770925110132,80.0675675675676,218.942731277533,86.6047297297297,227.663482733284,85.1015228426396,90.4772833188249,92.1459108809408
,,,,,,112.114537444934,80.0337837837838,95.3744493392071,80.6756756756757,0,0,226.211453744493,86.2837837837838,236.480529022777,84.3908629441624,93.3753010027773,91.9917982567683
,,,,,,,,97.5770925110132,80.0675675675676,0,0,233.480176211454,85.929054054054,241.770756796473,83.7817258883249,96.1781283248481,91.8194354534175
,,,,,,,,,,,,241.629955947137,85.5067567567567,249.265246142542,83.1049069373942,98.8928164229544,91.7500397103691
,,,,,,,,,,,,249.559471365639,85.1013513513514,256.318883174137,82.5634517766497,100.842456057049,91.5781275287263
,,,,,,,,,,,,257.929515418502,84.7635135135135,263.813372520206,81.9204737732656,103.507786189735,91.4532151912391
,,,,,,,,,,,,264.537444933921,84.4594594594595,270.426157237325,81.3113367174281,106.765411907463,91.3226250202298
,,,,,,,,,,,,271.145374449339,84.1554054054054,276.598089639971,80.7698815566836,109.504778988279,91.1097062631494
,,,,,,,,,,,,278.193832599119,83.75,282.329169728141,80,112.466256913486,90.9464685493877
,,,,,,,,,,,,284.361233480176,83.4121621621622,0,0,115.427734838693,90.783230835626
,,,,,,,,,,,,290.969162995595,83.0743243243243,0,0,118.3892127639,90.6128958299617
,,,,,,,,,,,,298.898678414097,82.6013513513514,0,0,121.350690689106,90.4425608242973
,,,,,,,,,,,,307.709251101322,82.1959459459459,0,0,124.312168614313,90.2651285267303
,,,,,,,,,,,,315.198237885463,81.7567567567568,0,0,127.27364653952,90.0805989372606
,,,,,,,,,,,,322.246696035242,81.3175675675676,0,0,130.235124464727,89.8960693477909
,,,,,,,,,,,,327.533039647577,80.8783783783784,0,0,133.196602389934,89.6831505907105
,,,,,,,,,,,,332.819383259912,80.472972972973,0,0,136.158080315141,89.4986210012408
,,,,,,,,,,,,335.022026431718,80,0,0,139.119558240347,89.314091411771
,,,,,,,,,,,,,,,,142.081036165554,89.1650482818147
,,,,,,,,,,,,,,,,145.042514090761,89.0585889032745
,,,,,,,,,,,,,,,,148.003992015968,88.9876159842477
,,,,,,,,,,,,,,,,150.965469941175,88.9095457733182
,,,,,,,,,,,,,,,,153.926947866382,88.8101836866807
,,,,,,,,,,,,,,,,156.888425791589,88.6824324324324
,,,,,,,,,,,,,,,,159.849903716795,88.4979028429627
,,,,,,,,,,,,,,,,162.441196901351,88.3039101976228
,,,,,,,,,,,,,,,,165.032490085907,88.0862599126072
,,,,,,,,,,,,,,,,167.623783270463,87.8686096275917
,,,,,,,,,,,,,,,,170.215076455019,87.6604223984463
,,,,,,,,,,,,,,,,172.806369639575,87.4427721134308
,,,,,,,,,,,,,,,,175.397662824131,87.2345848842855
,,,,,,,,,,,,,,,,178.359140749338,87.0074715433997
,,,,,,,,,,,,,,,,181.320618674545,86.7874554944166
,,,,,,,,,,,,,,,,184.282096599752,86.6242177806549
,,,,,,,,,,,,,,,,187.243574524959,86.4680773587959
,,,,,,,,,,,,,,,,190.205052450166,86.3119369369369
,,,,,,,,,,,,,,,,193.166530375373,86.1841856826887
,,,,,,,,,,,,,,,,196.128008300579,86.0280452608297
,,,,,,,,,,,,,,,,199.089486225786,85.8860994227761
,,,,,,,,,,,,,,,,202.050964150993,85.708667125209
,,,,,,,,,,,,,,,,205.0124420762,85.531234827642
,,,,,,,,,,,,,,,,207.973920001407,85.3041214867562
,,,,,,,,,,,,,,,,210.935397926614,85.0983000215785
,,,,,,,,,,,,,,,,213.896875851821,84.8782839725953
,,,,,,,,,,,,,,,,216.488169036377,84.67009674345
,,,,,,,,,,,,,,,,218.709277480282,84.4808356260452
,,,,,,,,,,,,,,,,221.300570664838,84.2537222851594
,,,,,,,,,,,,,,,,223.891863849394,84.0360720001439
,,,,,,,,,,,,,,,,226.112972293299,83.8278847709985
,,,,,,,,,,,,,,,,228.334080737204,83.6007714301127
,,,,,,,,,,,,,,,,230.259041388588,83.3395910880941
,,,,,,,,,,,,,,,,232.776297625014,83.1276186366007
,,,,,,,,,,,,,,,,234.071944217292,82.9194314074554
,,,,,,,,,,,,,,,,236.293052661197,82.6994153584722
,,,,,,,,,,,,,,,,238.255031786647,82.4311377245509
,,,,,,,,,,,,,,,,240.624214126812,82.1472460484436
,,,,,,,,,,,,,,,,242.956377992913,81.904518665372
,,,,,,,,,,,,,,,,245.066431014623,81.6362410314506
,,,,,,,,,,,,,,,,247.398594880723,81.3935136483789
,,,,,,,,,,,,,,,,249.619703324628,81.1664003074931
,,,,,,,,,,,,,,,,251.729756346338,80.8981226735718
,,,,,,,,,,,,,,,,254.247012582764,80.6861502220784
,,,,,,,,,,,,,,,,255.542659175042,80.477962992933
,,,,,,,,,,,,,,,,257.763767618947,80.2579469439499
,,,,,,,,,,,,,,,,259.429598951876,80.1656821492151
