Unique ID,size,Relative Time (s),Time Spent (s),Access Type
1073,126.0,175524,0,2
1074,84.1,175524,0,2
1075,120.4,175524,0,2
1076,91.1,175524,0,2
1077,164.0,175527,0,2
1078,208.9,175528,0,2
1079,150.0,175528,0,2
1080,124.8,175529,0,2
1081,165.9,175529,0,2
1082,283.2,175529,0,2
1083,144.5,175530,0,2
1084,122.5,175823,0,2
1085,66.6,175823,0,2
1086,2.2,175823,0,2
1087,103.6,175823,0,2
1088,248.7,175823,0,2
1089,2.2,175823,0,2
1090,1.9,175823,0,2
1091,164.1,175823,0,2
1092,175.0,175823,0,2
1093,66.8,175823,0,2
1094,2.4,175823,0,2
1095,88.9,175824,0,2
1096,89.2,175824,0,2
1097,156.1,175824,0,2
1098,124.5,175824,0,2
1099,211.6,175824,0,2
1100,132.9,175824,0,2
1101,69.9,175824,0,2
1102,109.9,175824,0,2
1103,173.8,175827,0,2
1104,208.2,175828,0,2
1105,141.9,175828,0,2
1106,125.3,175829,0,2
1107,143.9,175829,0,2
1108,246.1,175829,0,2
1109,137.5,175830,0,2
1110,132.2,176123,0,2
1111,70.7,176123,0,2
1112,2.4,176123,0,2
1113,99.2,176123,0,2
1114,264.4,176123,0,2
1115,2.6,176123,0,2
1116,2.4,176123,0,2
1117,180.0,176123,0,2
1118,195.9,176123,0,2
1119,91.5,176123,0,2
1120,91.1,176123,0,2
1121,2.9,176123,0,2
1122,91.1,176124,0,2
1123,147.7,176124,0,2
1124,103.0,176124,0,2
1125,227.1,176124,0,2
1126,131.9,176124,0,2
1127,107.1,176124,0,2
1128,128.4,176124,0,2
1129,184.3,176127,0,2
1130,218.5,176128,0,2
1131,170.2,176128,0,2
1132,134.4,176129,0,2
1133,258.1,176129,0,2
1134,161.4,176130,0,2
1135,142.2,176130,0,2
1136,138.5,176423,0,2
1137,109.9,176423,0,2
1138,2.1,176423,0,2
1139,108.3,176423,0,2
1140,261.9,176423,0,2
1141,2.5,176423,0,2
1142,2.1,176423,0,2
1143,143.3,176423,0,2
1144,157.0,176423,0,2
1145,78.6,176423,0,2
1146,89.2,176423,0,2
1147,2.5,176423,0,2
1148,91.1,176424,0,2
1149,147.3,176424,0,2
1150,108.9,176424,0,2
1151,196.5,176424,0,2
1152,136.7,176424,0,2
1153,104.4,176424,0,2
1154,140.6,176424,0,2
1155,185.7,176427,0,2
1156,134.3,176428,0,2
1157,207.9,176429,0,2
1158,128.6,176429,0,2
1159,261.3,176429,0,2
1160,162.7,176430,0,2
1161,139.8,176430,0,2
1162,140.2,176723,0,2
1163,146.7,176723,0,2
1164,3.0,176723,0,2
1165,107.6,176723,0,2
1166,239.8,176723,0,2
1167,3.1,176723,0,2
1168,2.2,176723,0,2
1169,132.8,176723,0,2
1170,140.3,176723,0,2
1171,66.0,176723,0,2
1172,3.6,176723,0,2
1173,90.3,176724,0,2
1174,98.5,176724,0,2
1175,188.9,176724,0,2
1176,131.0,176724,0,2
1177,234.8,176724,0,2
1178,139.6,176724,0,2
1179,82.1,176724,0,2
1180,155.4,176724,0,2
1181,188.0,176727,0,2
1182,173.6,176728,0,2
1183,226.3,176729,0,2
1184,157.5,176729,0,2
1185,245.0,176729,0,2
1186,167.9,176730,0,2
1187,167.4,176730,0,2
1188,152.4,177023,0,2
1189,3.3,177023,0,2
1190,111.2,177023,0,2
1191,249.8,177023,0,2
1192,2.4,177023,0,2
1193,131.9,177023,0,2
1194,137.2,177023,0,2
1195,70.6,177023,0,2
1196,88.6,177023,0,2
1197,4.0,177023,0,2
1198,135.0,177023,0,2
1199,96.1,177024,0,2
1200,3.7,177024,0,2
1201,189.7,177024,0,2
1202,138.6,177024,0,2
1203,231.3,177024,0,2
1204,146.3,177024,0,2
1205,85.6,177024,0,2
1206,150.5,177024,0,2
1207,202.6,177027,0,2
1208,177.2,177028,0,2
1209,239.3,177029,0,2
1210,159.2,177029,0,2
1211,274.6,177029,0,2
1212,174.7,177030,0,2
1213,173.4,177030,0,2
1214,3.6,177323,0,2
1215,104.8,177323,0,2
1216,141.3,177323,0,2
1217,103.7,177323,0,2
1218,228.5,177323,0,2
1219,3.6,177323,0,2
1220,2.2,177323,0,2
1221,125.1,177323,0,2
1222,131.9,177323,0,2
1223,63.4,177323,0,2
1224,90.2,177323,0,2
1225,4.1,177323,0,2
1226,134.7,177324,0,2
1227,189.1,177324,0,2
1228,144.7,177324,0,2
1229,234.0,177324,0,2
1230,162.3,177324,0,2
1231,74.8,177324,0,2
1232,142.1,177324,0,2
1233,196.0,177327,0,2
1234,153.2,177328,0,2
1235,211.4,177329,0,2
1236,154.0,177329,0,2
1237,216.7,177329,0,2
1238,147.6,177330,0,2
1239,156.2,177330,0,2
1240,99.5,177623,0,2
1241,125.2,177623,0,2
1242,2.8,177623,0,2
1243,106.7,177623,0,2
1244,253.2,177623,0,2
1245,3.3,177623,0,2
1246,2.4,177623,0,2
1247,132.1,177623,0,2
1248,140.2,177623,0,2
1249,58.8,177623,0,2
1250,89.6,177623,0,2
1251,3.3,177623,0,2
1252,141.3,177624,0,2
1253,154.0,177624,0,2
1254,149.6,177624,0,2
1255,230.9,177624,0,2
1256,128.0,177624,0,2
1257,72.0,177624,0,2
1258,133.8,177624,0,2
1259,199.8,177627,0,2
1260,157.7,177628,0,2
1261,223.2,177629,0,2
1262,132.9,177629,0,2
1263,268.9,177629,0,2
1264,166.5,177630,0,2
1265,156.1,177630,0,2
1266,96.0,177923,0,2
1267,92.3,177923,0,2
1268,2.7,177923,0,2
1269,105.3,177923,0,2
1270,250.5,177923,0,2
1271,2.8,177923,0,2
1272,2.1,177923,0,2
1273,157.6,177923,0,2
1274,153.3,177923,0,2
1275,74.8,177923,0,2
1276,91.0,177923,0,2
1277,3.3,177923,0,2
1278,130.2,177924,0,2
1279,151.7,177924,0,2
1280,143.2,177924,0,2
1281,225.7,177924,0,2
1282,131.7,177924,0,2
1283,97.2,177924,0,2
1284,160.8,177924,0,2
1285,183.8,177927,0,2
1286,153.4,177928,0,2
1287,203.5,177929,0,2
1288,126.2,177929,0,2
1289,251.3,177929,0,2
1290,148.0,177930,0,2
1291,139.4,177930,0,2
1292,86.4,178223,0,2
1293,65.0,178223,0,2
1294,2.2,178223,0,2
1295,99.8,178223,0,2
1296,241.7,178223,0,2
1297,2.4,178223,0,2
1298,2.2,178223,0,2
1299,191.7,178223,0,2
1300,190.3,178223,0,2
1301,71.3,178223,0,2
1302,90.0,178223,0,2
1303,2.4,178223,0,2
1304,138.8,178224,0,2
1305,144.2,178224,0,2
1306,127.1,178224,0,2
1307,198.8,178224,0,2
1308,119.5,178224,0,2
1309,92.0,178224,0,2
1310,137.7,178224,0,2
1311,171.5,178227,0,2
1312,147.4,178228,0,2
1313,205.8,178229,0,2
1314,108.8,178229,0,2
1315,277.1,178229,0,2
1316,151.0,178230,0,2
1317,131.7,178230,0,2
1318,91.9,178523,0,2
1319,65.2,178523,0,2
1320,2.1,178523,0,2
1321,97.2,178523,0,2
1322,273.9,178523,0,2
1323,2.6,178523,0,2
1324,2.0,178523,0,2
1325,180.6,178523,0,2
1326,184.8,178523,0,2
1327,61.3,178523,0,2
1328,89.4,178523,0,2
1329,2.4,178523,0,2
1330,137.1,178524,0,2
1331,149.6,178524,0,2
1332,145.8,178524,0,2
1333,224.1,178524,0,2
1334,124.7,178524,0,2
1335,67.0,178524,0,2
1336,121.3,178524,0,2
1337,208.1,178527,0,2
1338,139.8,178528,0,2
1339,139.5,178529,0,2
1340,220.4,178529,0,2
1341,269.8,178529,0,2
1342,143.9,178530,0,2
1343,144.8,178530,0,2
1344,89.2,178823,0,2
1345,69.3,178823,0,2
1346,2.3,178823,0,2
1347,98.1,178823,0,2
1348,243.5,178823,0,2
1349,2.4,178823,0,2
1350,2.0,178823,0,2
1351,163.4,178823,0,2
1352,171.0,178823,0,2
1353,68.8,178823,0,2
1354,89.1,178823,0,2
1355,2.4,178823,0,2
1356,130.4,178824,0,2
1357,146.8,178824,0,2
1358,142.9,178824,0,2
1359,223.9,178824,0,2
1360,125.9,178824,0,2
1361,77.0,178824,0,2
1362,124.0,178824,0,2
1363,195.8,178827,0,2
1364,161.1,178828,0,2
1365,149.9,178828,0,2
1366,263.5,178829,0,2
1367,207.0,178829,0,2
1368,159.8,178830,0,2
1369,139.6,178830,0,2
1370,91.0,179123,0,2
1371,70.4,179123,0,2
1372,3.2,179123,0,2
1373,105.7,179123,0,2
1374,231.3,179123,0,2
1375,2.8,179123,0,2
1376,2.2,179123,0,2
1377,159.5,179123,0,2
1378,163.0,179123,0,2
1379,67.8,179123,0,2
1380,88.7,179123,0,2
1381,3.7,179123,0,2
1382,121.3,179124,0,2
1383,180.3,179124,0,2
1384,148.8,179124,0,2
1385,234.1,179124,0,2
1386,163.6,179124,0,2
1387,70.1,179124,0,2
1388,106.3,179124,0,2
1389,185.6,179127,0,2
1390,140.0,179129,0,2
1391,226.1,179129,0,2
1392,206.5,179129,0,2
1393,161.0,179130,0,2
1394,153.2,179130,0,2
1395,153.4,179132,0,2
1396,90.9,179423,0,2
1397,66.0,179423,0,2
1398,3.2,179423,0,2
1399,108.4,179423,0,2
1400,237.4,179423,0,2
1401,3.1,179423,0,2
1402,2.4,179423,0,2
1403,170.6,179423,0,2
1404,183.1,179423,0,2
1405,75.2,179423,0,2
1406,90.1,179423,0,2
1407,3.9,179423,0,2
1408,122.4,179424,0,2
1409,173.8,179424,0,2
1410,140.2,179424,0,2
1411,233.6,179424,0,2
1412,170.7,179424,0,2
1413,94.4,179424,0,2
1414,107.2,179424,0,2
1415,189.1,179427,0,2
1416,147.9,179429,0,2
1417,250.5,179429,0,2
1418,221.5,179429,0,2
1419,162.4,179430,0,2
1420,153.5,179430,0,2
1421,145.5,179432,0,2
1422,2.4,179723,0,2
1423,100.3,179723,0,2
1424,66.9,179723,0,2
1425,3.4,179723,0,2
1426,107.7,179723,0,2
1427,224.1,179723,0,2
1428,3.3,179723,0,2
1429,159.6,179723,0,2
1430,161.8,179723,0,2
1431,75.5,179723,0,2
1432,89.1,179723,0,2
1433,4.1,179723,0,2
1434,120.5,179724,0,2
1435,160.6,179724,0,2
1436,141.8,179724,0,2
1437,231.9,179724,0,2
1438,170.7,179724,0,2
1439,87.8,179724,0,2
1440,142.0,179724,0,2
1441,177.7,179727,0,2
1442,226.5,179729,0,2
1443,194.3,179729,0,2
1444,121.1,179729,0,2
1445,158.1,179730,0,2
1446,143.8,179730,0,2
1447,115.0,179732,0,2
1448,101.9,180023,0,2
1449,71.1,180023,0,2
1450,2.6,180023,0,2
1451,100.9,180023,0,2
1452,240.2,180023,0,2
1453,3.2,180023,0,2
1454,2.3,180023,0,2
1455,157.4,180023,0,2
1456,160.2,180023,0,2
1457,80.9,180023,0,2
1458,89.5,180023,0,2
1459,3.8,180023,0,2
1460,151.0,180024,0,2
1461,124.3,180024,0,2
1462,147.2,180024,0,2
1463,201.5,180024,0,2
1464,139.5,180024,0,2
1465,95.8,180024,0,2
1466,127.7,180024,0,2
1467,174.1,180027,0,2
1468,266.5,180029,0,2
1469,235.6,180029,0,2
1470,150.8,180029,0,2
1471,162.4,180030,0,2
1472,152.5,180030,0,2
1473,139.5,180032,0,2
1474,7.8,180168,0,2
1475,85.0,180182,0,2
1476,91.5,180323,0,2
1477,96.6,180323,0,2
1478,2.5,180323,0,2
1479,98.9,180323,0,2
1480,249.5,180323,0,2
1481,3.3,180323,0,2
1482,2.2,180323,0,2
1483,152.4,180323,0,2
1484,150.2,180323,0,2
1485,69.6,180323,0,2
1486,89.3,180323,0,2
1487,3.4,180323,0,2
1488,136.8,180324,0,2
1489,132.3,180324,0,2
1490,130.3,180324,0,2
1491,198.1,180324,0,2
1492,136.6,180324,0,2
1493,91.0,180324,0,2
1494,131.7,180324,0,2
1495,165.1,180324,0,2
1496,177.4,180327,0,2
1497,284.9,180329,0,2
1498,236.9,180329,0,2
1499,138.4,180329,0,2
1500,138.9,180330,0,2
1501,153.2,180330,0,2
1502,124.0,180332,0,2
1503,137.3,198023,0,2
1504,106.2,198023,0,2
1505,130.1,198023,0,2
1506,1.9,198023,0,2
1507,122.9,198023,0,2
1508,219.0,198023,0,2
1509,2.2,198023,0,2
1510,1.7,198023,0,2
1511,134.9,198023,0,2
1512,129.8,198023,0,2
1513,71.2,198023,0,2
1514,140.0,198023,0,2
1515,2.2,198023,0,2
1516,166.1,198023,0,2
1517,96.9,198024,0,2
1518,107.3,198024,0,2
1519,123.7,198024,0,2
1520,166.7,198024,0,2
1521,90.1,198024,0,2
1522,66.6,198024,0,2
1523,91.3,198024,0,2
1524,117.3,198028,0,2
1525,163.3,198029,0,2
1526,166.8,198029,0,2
1527,157.5,198029,0,2
1528,123.9,198029,0,2
1529,85.7,198030,0,2
1530,146.3,198323,0,2
1531,105.6,198323,0,2
1532,130.6,198323,0,2
1533,2.0,198323,0,2
1534,121.5,198323,0,2
1535,194.4,198323,0,2
1536,2.2,198323,0,2
1537,1.7,198323,0,2
1538,134.9,198323,0,2
1539,133.6,198323,0,2
1540,67.7,198323,0,2
1541,136.8,198323,0,2
1542,2.4,198323,0,2
1543,179.3,198323,0,2
1544,98.7,198324,0,2
1545,116.2,198324,0,2
1546,122.4,198324,0,2
1547,146.6,198324,0,2
1548,93.7,198324,0,2
1549,66.3,198324,0,2
1550,90.6,198324,0,2
1551,105.8,198328,0,2
1552,162.3,198329,0,2
1553,164.3,198329,0,2
1554,164.2,198329,0,2
1555,109.7,198329,0,2
1556,79.6,198330,0,2
1557,146.1,198623,0,2
1558,121.0,198623,0,2
1559,135.3,198623,0,2
1560,2.0,198623,0,2
1561,156.1,198623,0,2
1562,98.1,198623,0,2
1563,217.4,198623,0,2
1564,2.7,198623,0,2
1565,1.7,198623,0,2
1566,136.6,198623,0,2
1567,133.6,198623,0,2
1568,66.6,198623,0,2
1569,144.5,198623,0,2
1570,2.2,198623,0,2
1571,163.3,198623,0,2
1572,112.7,198624,0,2
1573,127.2,198624,0,2
1574,169.1,198624,0,2
1575,111.6,198624,0,2
1576,65.5,198624,0,2
1577,91.7,198624,0,2
1578,137.4,198628,0,2
1579,192.5,198629,0,2
1580,186.3,198629,0,2
1581,92.5,198629,0,2
1582,116.6,198629,0,2
1583,90.9,198630,0,2
1584,137.5,198923,0,2
1585,104.5,198923,0,2
1586,131.7,198923,0,2
1587,1.9,198923,0,2
1588,151.1,198923,0,2
1589,98.7,198923,0,2
1590,195.5,198923,0,2
1591,2.3,198923,0,2
1592,1.7,198923,0,2
1593,136.5,198923,0,2
1594,135.4,198923,0,2
1595,201.6,198923,0,2
1596,64.9,198923,0,2
1597,146.5,198923,0,2
1598,2.2,198923,0,2
1599,176.5,198923,0,2
1600,109.7,198924,0,2
1601,133.3,198924,0,2
1602,217.4,198924,0,2
1603,123.6,198924,0,2
1604,64.8,198924,0,2
1605,91.5,198924,0,2
1606,136.1,198928,0,2
1607,191.2,198929,0,2
1608,99.2,198929,0,2
1609,114.3,198929,0,2
1610,117.0,198930,0,2
1611,144.1,199223,0,2
1612,96.6,199223,0,2
1613,125.3,199223,0,2
1614,1.7,199223,0,2
1615,144.8,199223,0,2
1616,95.4,199223,0,2
1617,217.3,199223,0,2
1618,2.2,199223,0,2
1619,1.7,199223,0,2
1620,141.9,199223,0,2
1621,136.6,199223,0,2
1622,201.2,199223,0,2
1623,167.5,199223,0,2
1624,2.2,199223,0,2
1625,166.4,199223,0,2
1626,78.4,199223,0,2
1627,112.1,199224,0,2
1628,127.9,199224,0,2
1629,192.4,199224,0,2
1630,112.5,199224,0,2
1631,68.8,199224,0,2
1632,92.1,199224,0,2
1633,127.6,199228,0,2
1634,208.3,199229,0,2
1635,87.9,199229,0,2
1636,112.8,199229,0,2
1637,97.6,199230,0,2
1638,147.0,199523,0,2
1639,101.2,199523,0,2
1640,124.1,199523,0,2
1641,1.7,199523,0,2
1642,141.2,199523,0,2
1643,96.8,199523,0,2
1644,196.0,199523,0,2
1645,2.0,199523,0,2
1646,1.7,199523,0,2
1647,154.4,199523,0,2
1648,136.5,199523,0,2
1649,179.8,199523,0,2
1650,149.3,199523,0,2
1651,1.9,199523,0,2
1652,165.9,199523,0,2
1653,105.6,199524,0,2
1654,117.2,199524,0,2
1655,183.0,199524,0,2
1656,104.5,199524,0,2
1657,86.7,199524,0,2
1658,75.6,199524,0,2
1659,92.9,199524,0,2
1660,117.6,199528,0,2
1661,192.1,199529,0,2
1662,79.1,199529,0,2
1663,102.8,199529,0,2
1664,93.9,199530,0,2
1665,144.4,199823,0,2
1666,98.6,199823,0,2
1667,126.6,199823,0,2
1668,1.8,199823,0,2
1669,153.0,199823,0,2
1670,96.2,199823,0,2
1671,220.5,199823,0,2
1672,2.1,199823,0,2
1673,1.8,199823,0,2
1674,142.1,199823,0,2
1675,135.1,199823,0,2
1676,170.2,199823,0,2
1677,149.0,199823,0,2
1678,2.1,199823,0,2
1679,183.0,199823,0,2
1680,71.7,199824,0,2
1681,108.3,199824,0,2
1682,134.5,199824,0,2
1683,163.6,199824,0,2
1684,112.6,199824,0,2
1685,65.0,199824,0,2
1686,90.2,199824,0,2
1687,127.8,199828,0,2
1688,187.1,199829,0,2
1689,84.7,199829,0,2
1690,103.7,199829,0,2
1691,96.8,199830,0,2
1692,30.5,200061,0,2
1693,5.1,200123,0,2
1694,140.1,200123,0,2
1695,108.3,200123,0,2
1696,130.1,200123,0,2
1697,2.0,200123,0,2
1698,158.5,200123,0,2
1699,98.0,200123,0,2
1700,222.4,200123,0,2
1701,2.1,200123,0,2
1702,1.7,200123,0,2
1703,134.9,200123,0,2
1704,129.4,200123,0,2
1705,180.2,200123,0,2
1706,140.3,200123,0,2
1707,2.3,200123,0,2
1708,185.3,200123,0,2
1709,65.4,200123,0,2
1710,110.6,200124,0,2
1711,128.5,200124,0,2
1712,165.9,200124,0,2
1713,116.0,200124,0,2
1714,60.4,200124,0,2
1715,90.2,200124,0,2
1716,190.1,200126,0,2
1717,120.2,200128,0,2
1718,95.1,200129,0,2
1719,112.8,200129,0,2
1720,87.8,200130,0,2
1721,154.0,200133,0,2
1722,220.8,200423,0,2
1723,150.8,200423,0,2
1724,121.6,200423,0,2
1725,129.5,200423,0,2
1726,1.8,200423,0,2
1727,159.3,200423,0,2
1728,97.0,200423,0,2
1729,2.4,200423,0,2
1730,1.8,200423,0,2
1731,133.8,200423,0,2
1732,129.3,200423,0,2
1733,209.7,200423,0,2
1734,137.6,200423,0,2
1735,2.3,200423,0,2
1736,184.3,200423,0,2
1737,163.2,200423,0,2
1738,112.8,200424,0,2
1739,115.4,200424,0,2
1740,164.8,200424,0,2
1741,121.5,200424,0,2
1742,70.5,200424,0,2
1743,63.5,200424,0,2
1744,90.9,200424,0,2
1745,223.1,200426,0,2
1746,117.0,200428,0,2
1747,100.8,200429,0,2
1748,115.9,200429,0,2
1749,91.3,200430,0,2
1750,137.7,200723,0,2
1751,90.4,200723,0,2
1752,129.1,200723,0,2
1753,1.8,200723,0,2
1754,134.7,200723,0,2
1755,94.9,200723,0,2
1756,217.5,200723,0,2
1757,2.3,200723,0,2
1758,1.8,200723,0,2
1759,139.1,200723,0,2
1760,128.0,200723,0,2
1761,178.3,200723,0,2
1762,135.8,200723,0,2
1763,2.1,200723,0,2
1764,181.9,200723,0,2
1765,161.0,200723,0,2
1766,108.6,200724,0,2
1767,117.4,200724,0,2
1768,177.1,200724,0,2
1769,113.9,200724,0,2
1770,72.3,200724,0,2
1771,63.5,200724,0,2
1772,93.2,200724,0,2
1773,155.1,200726,0,2
1774,133.6,200728,0,2
1775,87.8,200729,0,2
1776,111.2,200729,0,2
1777,88.5,200730,0,2
1778,2.9,346823,0,2
1779,62.6,346823,0,2
1780,95.3,346823,0,2
1781,107.1,346823,0,2
1782,213.1,346823,0,2
1783,2.6,346823,0,2
1784,2.1,346823,0,2
1785,157.8,346823,0,2
1786,127.5,346823,0,2
1787,158.6,346823,0,2
1788,174.8,346823,0,2
1789,88.7,346823,0,2
1790,109.8,346823,0,2
1791,92.0,346823,0,2
1792,110.6,346823,0,2
1793,4.1,346823,0,2
1794,145.8,346823,0,2
1795,144.4,346823,0,2
1796,96.3,346824,0,2
1797,140.8,346824,0,2
1798,143.7,346824,0,2
1799,184.3,346824,0,2
1800,97.3,346824,0,2
1801,153.9,346824,0,2
1802,181.0,346824,0,2
1803,70.4,346824,0,2
1804,175.1,346824,0,2
1805,127.0,346825,0,2
1806,58.9,347123,0,2
1807,2.6,347123,0,2
1808,87.2,347123,0,2
1809,106.8,347123,0,2
1810,191.4,347123,0,2
1811,2.4,347123,0,2
1812,2.0,347123,0,2
1813,197.7,347123,0,2
1814,125.1,347123,0,2
1815,208.6,347123,0,2
1816,182.0,347123,0,2
1817,98.0,347123,0,2
1818,119.5,347123,0,2
1819,92.7,347123,0,2
1820,108.8,347123,0,2
1821,3.8,347123,0,2
1822,157.1,347123,0,2
1823,95.1,347124,0,2
1824,124.4,347124,0,2
1825,121.7,347124,0,2
1826,163.5,347124,0,2
1827,93.0,347124,0,2
1828,142.3,347124,0,2
1829,130.0,347124,0,2
1830,182.6,347124,0,2
1831,71.2,347124,0,2
1832,181.0,347124,0,2
1833,121.3,347125,0,2
1834,60.7,347423,0,2
1835,2.6,347423,0,2
1836,91.2,347423,0,2
1837,104.0,347423,0,2
1838,224.3,347423,0,2
1839,2.3,347423,0,2
1840,1.9,347423,0,2
1841,163.7,347423,0,2
1842,142.3,347423,0,2
1843,186.0,347423,0,2
1844,164.3,347423,0,2
1845,73.8,347423,0,2
1846,108.8,347423,0,2
1847,92.4,347423,0,2
1848,87.5,347423,0,2
1849,3.5,347423,0,2
1850,163.7,347423,0,2
1851,118.5,347424,0,2
1852,86.3,347424,0,2
1853,126.3,347424,0,2
1854,167.6,347424,0,2
1855,94.0,347424,0,2
1856,136.1,347424,0,2
1857,130.8,347424,0,2
1858,160.4,347424,0,2
1859,58.2,347424,0,2
1860,167.0,347424,0,2
1861,115.8,347425,0,2
1862,61.4,347723,0,2
1863,122.7,347723,0,2
1864,2.4,347723,0,2
1865,100.9,347723,0,2
1866,107.2,347723,0,2
1867,224.7,347723,0,2
1868,2.3,347723,0,2
1869,1.9,347723,0,2
1870,154.5,347723,0,2
1871,136.3,347723,0,2
1872,159.4,347723,0,2
1873,184.6,347723,0,2
1874,69.7,347723,0,2
1875,104.4,347723,0,2
1876,90.7,347723,0,2
1877,3.7,347723,0,2
1878,162.4,347723,0,2
1879,106.6,347724,0,2
1880,87.6,347724,0,2
1881,127.1,347724,0,2
1882,145.5,347724,0,2
1883,98.2,347724,0,2
1884,152.1,347724,0,2
1885,128.7,347724,0,2
1886,171.9,347724,0,2
1887,56.9,347724,0,2
1888,187.5,347724,0,2
1889,129.3,347725,0,2
1890,63.1,348023,0,2
1891,125.3,348023,0,2
1892,2.6,348023,0,2
1893,93.9,348023,0,2
1894,103.9,348023,0,2
1895,216.7,348023,0,2
1896,2.3,348023,0,2
1897,1.9,348023,0,2
1898,152.3,348023,0,2
1899,154.2,348023,0,2
1900,159.8,348023,0,2
1901,179.2,348023,0,2
1902,68.2,348023,0,2
1903,98.6,348023,0,2
1904,92.0,348023,0,2
1905,3.6,348023,0,2
1906,165.7,348023,0,2
1907,88.4,348024,0,2
1908,122.5,348024,0,2
1909,159.7,348024,0,2
1910,100.0,348024,0,2
1911,153.5,348024,0,2
1912,133.4,348024,0,2
1913,182.8,348024,0,2
1914,55.6,348024,0,2
1915,108.6,348024,0,2
1916,168.1,348024,0,2
1917,133.1,348025,0,2
1918,1.9,348323,0,2
1919,202.2,348323,0,2
1920,62.3,348323,0,2
1921,2.7,348323,0,2
1922,92.8,348323,0,2
1923,105.6,348323,0,2
1924,223.3,348323,0,2
1925,2.5,348323,0,2
1926,194.5,348323,0,2
1927,164.1,348323,0,2
1928,173.4,348323,0,2
1929,80.8,348323,0,2
1930,105.7,348323,0,2
1931,91.9,348323,0,2
1932,3.5,348323,0,2
1933,168.1,348323,0,2
1934,122.1,348324,0,2
1935,91.4,348324,0,2
1936,126.4,348324,0,2
1937,157.0,348324,0,2
1938,99.6,348324,0,2
1939,147.6,348324,0,2
1940,130.4,348324,0,2
1941,165.4,348324,0,2
1942,69.2,348324,0,2
1943,94.7,348324,0,2
1944,168.8,348324,0,2
1945,147.0,348325,0,2
1946,62.5,348623,0,2
1947,2.9,348623,0,2
1948,102.3,348623,0,2
1949,105.6,348623,0,2
1950,225.9,348623,0,2
1951,2.4,348623,0,2
1952,1.9,348623,0,2
1953,161.4,348623,0,2
1954,168.8,348623,0,2
1955,165.1,348623,0,2
1956,176.1,348623,0,2
1957,106.3,348623,0,2
1958,116.0,348623,0,2
1959,93.7,348623,0,2
1960,3.7,348623,0,2
1961,168.9,348623,0,2
1962,92.0,348624,0,2
1963,136.1,348624,0,2
1964,127.6,348624,0,2
1965,155.7,348624,0,2
1966,98.6,348624,0,2
1967,156.0,348624,0,2
1968,133.5,348624,0,2
1969,165.5,348624,0,2
1970,95.4,348624,0,2
1971,103.7,348624,0,2
1972,187.1,348624,0,2
1973,133.2,348625,0,2
1974,130.9,569123,0,2
1975,108.5,569123,0,2
1976,1.4,569123,0,2
1977,173.7,569123,0,2
1978,172.0,569123,0,2
1979,183.0,569123,0,2
1980,1.7,569123,0,2
1981,2.0,569123,0,2
1982,160.0,569123,0,2
1983,188.4,569123,0,2
1984,1.6,569123,0,2
1985,125.8,569123,0,2
1986,50.7,569123,0,2
1987,166.7,569124,0,2
1988,90.4,569124,0,2
1989,250.4,569124,0,2
1990,87.9,569124,0,2
1991,419.2,569124,0,2
1992,74.8,569124,0,2
1993,229.8,569125,0,2
1994,212.0,569125,0,2
1995,219.7,569128,0,2
1996,190.3,569132,0,2
1997,199.2,569132,0,2
1998,208.4,569132,0,2
1999,196.1,569132,0,2
2000,143.2,523523,0,2
2001,99.4,523523,0,2
2002,160.5,523523,0,2
2003,169.3,523523,0,2
2004,80.2,523523,0,2
2005,83.3,523523,0,2
2006,102.6,523523,0,2
2007,76.9,523523,0,2
2008,123.9,523524,0,2
2009,182.4,523524,0,2
2010,191.3,523527,0,2
2011,165.7,523531,0,2
2012,134.3,523823,0,2
2013,64.4,523823,0,2
2014,1.9,523823,0,2
2015,113.5,523823,0,2
2016,103.3,523823,0,2
2017,2.0,523823,0,2
2018,1.8,523823,0,2
2019,149.7,523823,0,2
2020,107.4,523823,0,2
2021,160.0,523823,0,2
2022,158.6,523823,0,2
2023,73.0,523823,0,2
2024,70.7,523823,0,2
2025,105.7,523823,0,2
2026,76.3,523823,0,2
2027,2.4,523823,0,2
2028,150.7,523823,0,2
2029,94.1,523824,0,2
2030,134.3,523824,0,2
2031,211.1,523824,0,2
2032,172.2,523824,0,2
2033,95.3,523824,0,2
2034,182.5,523824,0,2
2035,152.3,523827,0,2
2036,134.4,523831,0,2
2037,128.5,523831,0,2
2038,135.1,523831,0,2
2039,170.9,523831,0,2
2040,137.2,524123,0,2
2041,66.2,524123,0,2
2042,2.5,524123,0,2
2043,118.2,524123,0,2
2044,104.3,524123,0,2
2045,2.3,524123,0,2
2046,1.9,524123,0,2
2047,164.9,524123,0,2
2048,124.8,524123,0,2
2049,176.1,524123,0,2
2050,151.5,524123,0,2
2051,90.8,524123,0,2
2052,75.4,524123,0,2
2053,77.7,524123,0,2
2054,3.2,524123,0,2
2055,98.8,524123,0,2
2056,99.9,524124,0,2
2057,148.1,524124,0,2
2058,213.4,524124,0,2
2059,172.7,524124,0,2
2060,99.6,524124,0,2
2061,180.1,524124,0,2
2062,173.3,524124,0,2
2063,138.7,524127,0,2
2064,139.6,524131,0,2
2065,123.5,524131,0,2
2066,121.8,524131,0,2
2067,135.7,524131,0,2
2068,126.5,524423,0,2
2069,66.5,524423,0,2
